Filename,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML,POS_TJGIp7_1_Run16.mzML,POS_TJGIp7_2_Run140.mzML,POS_TJGIp7_3_Run155.mzML
337/102.0914mz/2.48min,8724145.0,4972333.5,5278792.5,3487381.5,10869066.0,4097338.2
338/231.1702mz/2.46min,53577.383,829159.0,407211.16,101133.8,842666.1,400952.34
339/246.1699mz/2.55min,1438341.0,1138450.0,1080934.9,1422388.2,1363278.4,1105391.0
340/216.123mz/2.52min,277727.47,545191.0,510619.03,413800.16,519498.88,494891.12
341/245.1858mz/2.57min,109859.61,53720.004,0.0,153527.05,52059.85,0.0
342/130.1591mz/2.52min,3744633.0,0.0,0.0,2314404.0,0.0,0.0
345/225.1097mz/2.55min,606755.8,443890.66,284980.9,655801.9,813180.44,437250.2
346/167.1067mz/2.57min,250235.83,93345.26,87482.92,365017.9,210024.9,78490.35
348/202.1801mz/2.61min,165587.67,15003.237,0.0,135847.55,26185.818,0.0
349/771.248mz/2.57min,1069498.8,1085545.5,1194581.8,1389853.5,1491381.9,1416238.1
350/405.1007mz/2.57min,307666.97,1128920.8,1275793.8,449463.7,1329916.5,1364731.1
351/793.23mz/2.57min,1574340.8,1778483.9,1933804.0,1911885.5,2113710.2,2048958.0
352/386.1273mz/2.58min,135564.78,405028.8,712930.1,334523.75,295988.97,758932.2
354/231.1202mz/2.6min,96936.07,402516.62,450779.06,116745.75,290886.22,522601.6
357/283.1749mz/2.62min,291131.97,126411.66,126540.78,208999.48,120499.49,91999.414
358/245.1859mz/2.65min,459128.06,172183.3,202329.83,555061.5,191513.44,182245.42
359/316.2116mz/2.67min,877010.6,794296.56,752257.75,963268.8,845103.2,981355.44
361/130.1591mz/2.65min,254478.92,2956908.0,3751335.8,100241.04,4956901.0,3226078.8
362/202.1802mz/2.67min,20726.107,132051.69,136155.72,0.0,140074.86,180528.64
365/114.0914mz/2.72min,295603.5,246469.36,268298.75,297217.12,278905.22,320733.47
366/138.055mz/2.72min,610954.8,1080526.8,1130845.6,832584.7,1203309.5,1149255.4
367/120.0445mz/2.72min,2459863.0,4159609.0,4328539.0,3421931.0,4482989.0,4491426.5
368/245.1859mz/2.76min,212761.66,700329.1,692695.25,293284.88,709662.06,763563.9
369/344.2277mz/2.78min,389971.7,135761.78,134993.17,291324.56,136231.39,109159.22
372/232.1544mz/2.79min,27937.732,48668.484,52869.305,30971.12,71292.88,66725.04
374/317.1706mz/2.85min,387205.53,972389.8,930216.6,1188092.5,1585363.9,1047306.94
375/339.1525mz/2.85min,243144.8,1079069.4,971326.75,784233.3,1694965.1,1134023.9
377/428.2041mz/2.88min,117402.266,217620.47,217878.69,228025.06,341742.66,238166.11
379/215.1255mz/2.89min,639027.9,615154.44,544103.9,571592.06,603312.6,154212.97
380/251.1026mz/2.91min,167954.45,412783.3,403453.28,285099.66,445370.12,352183.75
381/215.1755mz/2.89min,790865.06,724120.6,408882.25,207966.1,1107683.1,586305.2
382/231.1703mz/2.97min,156534.17,240194.2,0.0,303409.9,271367.2,41092.016
383/388.2539mz/2.91min,412532.97,95153.94,147756.88,328949.97,150580.3,110154.7
384/393.2092mz/2.93min,86437.19,35876.863,148759.61,18587.754,258434.23,155600.19
387/170.1176mz/2.95min,1143707.8,1003220.3,825454.5,1158202.0,776598.7,783887.94
389/210.1101mz/2.95min,1148078.8,1186969.5,918378.4,1242402.1,920756.25,903699.4
390/233.5793mz/2.97min,80748.52,273651.1,236667.53,143714.9,394431.12,323105.7
391/428.2042mz/2.97min,879721.4,1344760.9,1221208.0,1444358.1,2215912.0,1653931.8
392/450.1861mz/2.97min,103759.04,147925.05,151173.33,213150.58,391238.12,237518.92
393/120.0808mz/2.97min,131713.84,132579.64,158335.75,120440.875,187662.28,172757.6
394/155.0703mz/2.98min,620197.94,1316972.9,1543103.5,1211398.6,1678004.8,1014534.0
395/412.2092mz/2.99min,160273.88,200099.64,181809.34,270947.0,352499.75,212558.2
397/434.1911mz/3.02min,36487.777,73461.21,103305.33,105890.95,177377.0,132211.56
400/186.1125mz/3.06min,249242.17,360256.7,304769.97,289518.5,373031.34,293791.2
401/303.1413mz/3.03min,133668.62,368192.66,384830.38,96068.2,640828.06,447566.34
402/231.1703mz/3.01min,18373.396,412004.12,425755.03,0.0,461883.75,459433.97
406/210.0737mz/3.05min,318936.38,568650.6,608860.6,356432.75,571884.4,629683.7
407/249.1595mz/3.07min,459464.97,298302.38,250110.62,202644.95,816596.06,274588.0
408/142.0863mz/3.06min,604984.9,509180.75,562535.3,560330.25,596898.94,594023.25
409/114.055mz/3.06min,372128.5,341927.53,378720.88,312522.3,378906.06,385736.0
411/219.1129mz/3.06min,352725.3,559658.94,642998.25,350494.16,570318.9,620192.9
412/188.0918mz/3.06min,932429.5,776665.44,844840.0,828000.0,894132.06,916157.0
414/223.154mz/3.08min,8144471.5,6878766.5,6982858.0,8763719.0,7965841.0,6799278.5
415/240.1806mz/3.08min,24648038.0,13498619.0,12559696.0,26299056.0,15529860.0,12954646.0
417/103.0754mz/3.08min,1985031.4,1977390.1,2013739.2,2182814.8,2246895.0,1932034.2
418/147.1016mz/3.08min,837494.56,825812.9,850057.1,907121.8,931274.6,807685.44
419/268.2116mz/3.09min,104349.625,498661.44,442106.28,57037.07,745672.4,423655.56
420/245.1358mz/3.09min,9619871.0,27615982.0,29707324.0,12849712.0,34333064.0,27040042.0
421/271.115mz/3.1min,293022.4,573502.6,513225.88,221114.72,477445.2,576028.06
423/186.1125mz/3.09min,294238.56,457625.22,424271.75,351785.94,561179.75,395573.8
426/412.2091mz/3.1min,990968.3,1444257.4,1360155.8,1710021.1,2185881.2,1474817.4
427/434.1911mz/3.11min,87119.43,308808.47,282015.53,330654.1,528037.75,350672.1
430/261.1097mz/3.09min,277666.9,928071.8,943931.0,332659.5,1565914.2,677984.5
433/109.1012mz/3.14min,722184.4,555626.56,648579.4,640865.2,531550.75,500809.8
434/194.1152mz/3.14min,1266361.2,796221.2,1111965.1,594166.94,540359.44,580298.1
435/172.1332mz/3.14min,1526660.6,476312.84,765657.7,727629.75,350796.47,368848.5
439/245.1858mz/3.22min,248104.22,154932.7,0.0,356313.3,0.0,0.0
440/247.1077mz/3.2min,1016043.75,1403087.2,1328729.1,1306007.5,1558675.8,1400104.1
441/269.0896mz/3.2min,171044.14,311951.06,287119.0,243698.84,353370.6,306889.94
442/251.1025mz/3.21min,228594.64,353208.12,349953.6,118615.48,354920.38,326339.6
445/182.0813mz/3.24min,650780.56,1104357.8,1121868.5,805930.3,1436207.6,1184016.5
448/103.0753mz/3.27min,243595.92,341012.1,348278.88,264629.53,375710.44,358451.0
449/147.1016mz/3.27min,168259.2,243612.02,249738.9,184845.58,269134.56,262635.88
450/267.1801mz/3.27min,1146126.4,1455278.6,1505080.0,1228577.9,1667947.9,1592047.2
451/284.2067mz/3.27min,10578400.0,6193035.0,5825764.5,11184517.0,6983151.5,6705915.5
452/289.1619mz/3.27min,2389022.5,8008495.5,9561840.0,3175785.5,9334553.0,7475299.0
453/285.1308mz/3.3min,114972.98,115287.766,702592.25,144824.98,1136761.2,90908.26
454/146.0601mz/3.27min,392434.8,342876.88,386974.22,333855.0,506379.7,394140.5
456/215.1253mz/3.29min,61642.508,294998.66,333013.56,51117.285,136073.36,158673.02
457/245.1374mz/3.32min,1334511.8,1491705.4,565731.25,335411.0,283259.06,1500895.9
458/179.0703mz/3.3min,74835.836,71389.79,98817.99,32828.004,117527.05,109830.19
459/245.1858mz/3.27min,86925.89,422889.12,478749.47,127819.19,466886.1,504521.66
460/177.1122mz/3.3min,1097636.2,573954.1,582042.5,618884.2,508617.5,488772.1
461/200.0974mz/3.3min,164366.97,500529.8,583003.25,95788.6,394158.62,422239.94
462/87.0441mz/3.3min,2501364.0,1678397.4,1744242.0,1413996.6,1424631.6,1435538.0
463/199.0942mz/3.3min,2144506.8,5972365.0,7008861.0,1440149.2,4753492.5,5162866.5
466/448.1972mz/3.35min,161016.28,158646.98,418328.06,506458.34,321010.4,327157.47
467/147.0805mz/3.36min,198937.72,375875.8,345680.16,267074.34,418030.16,311527.78
469/227.1278mz/3.36min,772191.75,784784.44,766933.94,961032.2,923008.75,832531.4
470/285.1308mz/3.36min,1314347.8,1620793.2,1560354.9,1595095.8,1940215.4,1782226.2
471/165.0911mz/3.36min,215334.06,91231.98,134709.86,169972.98,251201.67,124886.94
472/440.3117mz/3.39min,185736.1,142265.66,59036.23,34248.87,8126.7607,0.0
473/265.1413mz/3.4min,98382.516,150580.12,169865.3,39733.047,128329.87,134994.97
476/462.6739mz/3.42min,337960.47,808599.4,808913.0,480674.22,649032.44,747714.3
477/946.3231mz/3.43min,300704.25,317430.75,307142.47,384223.78,311548.56,329905.4
480/155.0598mz/3.45min,205837.4,291792.44,279278.25,140008.5,320783.56,298965.7
483/125.0961mz/3.45min,160574.69,172326.6,177306.0,141951.23,203002.05,189925.78
484/164.1071mz/3.45min,1218127.2,1857517.8,1914666.8,1470404.8,2217723.0,1878264.0
485/105.0699mz/3.45min,334054.03,554116.75,562311.5,429555.62,633474.56,542147.5
486/273.1671mz/3.45min,668929.5,544900.06,427806.4,717572.5,466656.9,439846.53
488/228.2322mz/3.46min,256864.25,0.0,0.0,217288.38,0.0,0.0
489/230.1176mz/3.47min,352051.84,321131.3,282917.1,470555.2,311493.62,436435.03
491/207.0629mz/3.48min,171686.88,809820.1,883909.2,259303.03,583086.06,659372.9
493/185.0809mz/3.49min,1139599.5,1223288.6,1182665.6,1803666.8,975774.6,1021496.44
494/269.1359mz/3.52min,360662.34,329812.47,350354.16,1217891.2,355143.06,308766.94
497/229.1427mz/3.52min,508894.6,480827.22,475961.9,1537663.4,563200.6,418185.97
498/455.205mz/3.51min,89669.11,178599.3,176930.89,176264.27,196715.73,171954.55
501/877.377mz/3.52min,353421.06,472788.0,381700.44,212915.12,464080.66,301397.9
502/439.1919mz/3.52min,347447.6,1064453.0,918483.3,174982.11,906982.1,836206.4
503/899.359mz/3.52min,1077664.9,1792621.1,1641518.9,1450139.0,1788680.9,1525636.6
504/231.1703mz/3.53min,733578.94,0.0,0.0,402572.66,0.0,0.0
506/185.1148mz/3.53min,333462.22,703486.3,688020.94,297163.62,709363.4,581628.25
507/179.0703mz/3.53min,452340.25,509075.88,687321.75,251034.73,584139.3,666470.56
509/267.1569mz/3.53min,413028.9,670489.6,694031.2,347353.06,932702.4,641040.94
510/163.1329mz/3.54min,395944.34,152160.44,124824.17,265445.3,176971.78,107673.69
511/245.136mz/3.57min,15530.326,102796.85,225320.52,53778.14,294258.16,56387.766
512/468.2355mz/3.59min,123896.65,80868.07,65353.285,65572.37,161678.81,112622.125
513/186.1489mz/3.58min,447544.22,106979.67,133256.53,266158.78,101177.625,78307.93
516/469.6817mz/3.6min,111369.84,683915.5,571975.7,175956.48,820886.25,621581.56
517/960.3385mz/3.6min,146332.86,835839.6,724097.4,429831.97,1000191.4,791578.06
518/229.1434mz/3.6min,3477090.5,3085855.2,2580493.8,4158643.5,2966144.5,2303037.8
519/269.1358mz/3.61min,2488001.5,2438870.2,2399549.5,2871732.2,2530511.0,2176370.5
521/207.0992mz/3.62min,165246.81,730313.0,703473.8,282781.7,822050.06,755120.1
522/167.1067mz/3.62min,386247.94,719101.4,662354.1,717449.8,940707.56,707126.4
525/453.6685mz/3.64min,307041.66,888870.4,850574.9,369326.7,765370.94,700339.2
526/928.3123mz/3.64min,999082.5,1772899.4,1647962.0,1192234.1,1631144.4,1485577.0
527/906.3304mz/3.64min,298142.72,332903.62,278685.44,331690.25,321243.47,241511.95
528/158.154mz/3.65min,0.0,243084.06,317136.56,0.0,355763.5,256536.02
529/159.1169mz/3.65min,175806.83,403252.47,420848.94,351722.53,445434.7,388150.03
530/177.1274mz/3.65min,1161418.0,1949836.5,2210381.8,1486771.2,2264214.5,1965788.0
534/151.0467mz/3.66min,223005.38,375889.72,400289.5,159829.97,363475.16,314358.97
536/468.2355mz/3.67min,294481.1,607303.5,562091.44,528433.25,1145239.6,743285.56
537/142.0414mz/3.67min,183232.42,456218.0,501676.2,157535.89,460124.2,388759.75
540/461.2967mz/3.7min,628549.1,114994.45,0.0,743420.56,0.0,0.0
541/163.0753mz/3.67min,4226938.5,4041869.2,3575648.5,2749293.0,4620998.5,2998161.8
543/150.0571mz/3.68min,150161.69,435836.7,436584.22,167416.55,393760.06,353756.78
544/161.565mz/3.68min,464539.12,1190850.6,1218922.8,499657.28,1156794.6,987201.9
546/161.0962mz/3.68min,12557463.0,17309730.0,16291437.0,12014810.0,18869254.0,13262140.0
547/162.0994mz/3.68min,1434094.1,1998962.5,1896994.6,1390757.6,2178455.5,1536959.5
548/179.1066mz/3.68min,539089.06,647763.6,593730.1,528926.25,781476.75,524380.9
550/294.1333mz/3.69min,642691.44,509388.03,612502.4,978885.5,833169.0,809922.94
551/162.0666mz/3.69min,66275.2,215037.12,210327.16,71531.79,200686.19,173446.08
552/374.2646mz/3.69min,273068.56,0.0,0.0,338816.3,0.0,0.0
554/116.0529mz/3.69min,1471848.9,787424.4,943821.56,499662.16,1295740.6,657932.5
555/218.028mz/3.7min,698190.0,1525410.4,2141472.0,272469.16,2464614.8,1310459.0
556/198.1489mz/3.7min,600278.7,276483.94,360183.34,222481.88,178273.9,177273.84
557/231.1702mz/3.68min,0.0,272062.2,305404.97,3414.8037,451541.12,438452.34
558/88.0216mz/3.7min,415053.3,212226.08,243793.14,136906.17,350738.34,173274.6
562/211.0966mz/3.72min,153398.55,98158.086,35176.438,187861.2,43238.31,54126.914
563/233.0784mz/3.72min,706730.8,1048135.4,761273.6,914366.56,665110.56,922317.6
564/149.0598mz/3.72min,873878.2,567265.56,519634.47,981785.56,552836.5,470865.7
567/207.0991mz/3.74min,55749.5,143906.19,144690.12,87246.84,147824.6,146532.27
568/167.1067mz/3.74min,102369.016,217479.88,200740.23,245499.3,255825.84,224953.77
569/461.2967mz/3.78min,13822.544,484585.38,344148.75,15506.498,405192.38,340915.78
571/473.1806mz/3.79min,485519.53,468278.12,595396.94,291698.84,518244.7,562016.3
572/158.1541mz/3.75min,339266.47,0.0,21839.988,272295.28,24218.521,0.0
574/202.1803mz/3.8min,83293.43,59851.48,76991.08,21389.355,35090.758,21243.832
576/293.1723mz/3.85min,86060.445,336490.97,342774.2,106269.01,361376.66,177129.2
577/132.102mz/3.85min,93200.56,244170.34,299266.9,48965.945,399253.88,345202.56
578/519.2411mz/3.87min,254064.31,481107.06,512602.62,244761.92,428468.97,493069.97
579/473.1806mz/3.87min,710513.0,596197.9,715956.1,422222.22,583653.56,632200.44
581/514.2859mz/3.87min,708235.8,209159.78,192088.62,592646.1,188247.02,213328.4
584/570.3401mz/3.91min,221245.05,236435.22,163798.5,205550.48,640262.25,394805.4
587/620.2806mz/3.92min,221929.48,208997.89,185406.22,264681.0,330089.56,275132.88
588/318.6263mz/3.92min,162770.05,358421.8,377400.88,207221.69,450257.12,445703.94
589/598.2987mz/3.92min,1070542.9,1129330.4,1161571.0,1186444.2,1488749.9,1397374.9
591/297.1673mz/3.94min,63388.484,183806.89,153796.17,83534.51,188384.88,151746.28
592/125.0962mz/3.96min,136979.19,131826.17,137452.1,132560.22,178353.25,160961.38
595/398.2385mz/3.96min,89340.086,3370.8164,0.0,27719.336,0.0,3493.8325
597/191.1042mz/3.97min,116330.97,676408.4,928115.3,265136.75,903641.94,774202.44
598/133.1012mz/3.98min,284532.97,311622.34,335225.1,346542.47,435582.2,333390.88
602/323.1829mz/4.0min,226247.06,127129.734,187781.69,74626.52,153748.66,225739.34
604/120.0445mz/4.0min,53740.32,124776.38,80947.836,53353.26,131378.33,69698.79
605/233.1536mz/4.04min,228009.97,90635.05,106438.82,129309.89,138807.61,70195.41
606/357.1518mz/4.01min,177007.77,409351.53,375591.4,195511.94,391253.7,350743.4
607/352.1964mz/4.01min,363199.97,131667.8,103055.08,396599.03,139958.28,108597.13
612/201.1598mz/4.02min,1064543.8,1227982.1,1206017.8,966430.25,1532519.5,1556183.8
614/186.1489mz/4.02min,108427.33,99853.02,107594.78,126076.49,123098.99,89378.85
615/200.1646mz/4.02min,800359.3,180762.73,337071.72,168758.8,103816.586,78944.71
616/212.1645mz/4.03min,725788.75,411770.2,481684.06,260799.88,224363.98,238583.58
617/203.1179mz/4.04min,683774.94,598471.06,705863.75,375240.62,684214.0,723463.3
621/285.1695mz/4.08min,150932.5,174274.2,154980.69,169246.44,185206.14,160879.16
622/325.162mz/4.08min,48529.4,106994.79,88180.375,67524.375,104569.54,90930.125
623/359.2213mz/4.08min,512947.47,565201.4,494461.78,535738.3,337105.22,428718.94
625/489.3895mz/4.14min,801245.1,324427.16,65150.414,689205.7,207329.45,49974.87
630/298.1014mz/4.12min,423779.56,167878.69,673037.44,253608.69,602730.5,650437.25
631/604.2851mz/4.12min,741796.56,604085.75,545352.2,1033254.2,872787.3,727280.3
632/277.5882mz/4.12min,540579.5,832317.94,842230.2,582200.6,788277.1,852754.25
634/582.3033mz/4.12min,2877090.0,2579293.0,2638999.2,3393786.0,3413831.8,3045981.5
636/497.1774mz/4.13min,1266724.0,1458714.9,1509541.0,1090239.2,1292806.8,1532365.2
638/397.1642mz/4.13min,9245481.0,8602534.0,9470584.0,7156490.5,9157575.0,9994056.0
639/357.1692mz/4.13min,1041529.3,967660.94,1110214.1,776002.8,1045489.8,1138924.8
640/297.1482mz/4.13min,4529953.0,4312765.0,4801438.5,3631005.0,4640158.0,4961817.0
641/949.3844mz/4.13min,659662.75,711125.0,836521.3,427720.4,774136.0,913371.3
642/971.3664mz/4.13min,340505.34,383269.1,408826.16,304086.12,350873.22,410568.78
643/415.1745mz/4.13min,346682.62,399445.3,430421.12,90153.14,433633.9,465563.8
645/339.1588mz/4.13min,21995448.0,20571282.0,22615338.0,17028720.0,21800994.0,24000746.0
646/369.1693mz/4.13min,634030.3,601143.75,654894.06,499205.4,621976.06,690081.44
647/439.1747mz/4.13min,1374070.2,1329292.2,1468129.1,1084062.5,1372302.6,1543492.4
648/457.1852mz/4.13min,8535145.0,8542098.0,9170750.0,7446359.5,8614298.0,9896401.0
649/538.2044mz/4.13min,746289.6,758174.8,865392.8,615902.2,718039.9,830896.94
654/475.1959mz/4.13min,2001285.2,1937719.5,2169431.8,1580166.9,2015913.1,2231118.8
655/387.1798mz/4.13min,3618286.2,3535256.5,3995755.2,2927116.2,3778739.8,4064247.0
660/443.2061mz/4.14min,5897359.0,6458949.0,6242305.5,5941867.5,7461628.0,6931680.5
662/425.1954mz/4.14min,360133.22,484811.12,452315.3,447965.03,548317.5,522617.5
664/385.1642mz/4.15min,394232.66,509218.62,525359.5,420481.38,591164.4,573570.1
666/432.1648mz/4.15min,649785.94,47381.26,65252.508,170867.52,251523.88,50159.25
668/195.1379mz/4.16min,353326.7,968233.4,821600.2,580695.06,1080126.8,763118.56
671/285.1694mz/4.15min,1260048.9,1265453.5,1134168.1,1506995.6,1380370.4,1200634.4
672/522.2095mz/4.15min,675441.56,81423.516,101897.695,207949.4,392516.1,76749.92
674/267.1588mz/4.15min,457195.25,332870.34,277810.1,477767.84,352709.3,300293.34
675/325.1618mz/4.15min,616783.2,1183508.9,1019465.7,875612.94,1190103.2,1084257.2
678/353.1743mz/4.17min,88858.78,87671.02,91668.33,107715.836,122299.47,118815.26
679/471.2004mz/4.17min,364592.3,368511.38,382329.25,405584.84,451610.1,484131.38
680/529.2043mz/4.17min,256437.39,560281.94,587547.1,354151.28,590718.44,661410.5
682/527.1884mz/4.18min,486069.4,672025.44,746645.75,363681.75,552099.7,729075.3
684/473.1803mz/4.18min,4513368.0,3735650.2,4370729.0,2895872.8,5259070.5,4504925.5
685/324.232mz/4.18min,825546.06,0.0,0.0,1641987.2,0.0,0.0
688/235.1691mz/4.2min,462088.47,297168.66,340358.22,371919.97,407488.66,396035.9
689/293.1722mz/4.2min,319832.5,734672.5,811556.94,477117.78,946530.06,923338.4
691/309.1781mz/4.21min,109720.78,192824.12,131500.39,152766.78,207206.56,213728.39
692/489.3895mz/4.21min,165899.92,671427.1,669554.5,120434.06,643908.06,770236.0
693/287.1962mz/4.21min,235457.42,311044.34,244641.67,285272.3,400183.7,388592.4
697/202.2166mz/4.23min,980394.4,0.0,0.0,1164061.8,0.0,0.0
699/185.1173mz/4.24min,279115.9,548309.44,544207.5,407013.22,808772.6,780149.75
700/225.1096mz/4.25min,41542.91,270753.53,117698.52,42444.844,386182.97,388444.22
701/162.0676mz/4.24min,165177.84,514306.62,546371.9,285778.84,640665.44,618995.6
702/203.1278mz/4.24min,675939.9,1106897.1,1193589.9,937495.5,1519738.0,1485875.1
703/125.0961mz/4.24min,546181.8,713548.9,736416.94,626276.0,932292.25,870062.0
705/459.2372mz/4.25min,276082.12,254765.27,272125.0,239080.5,241652.88,261687.75
707/425.1955mz/4.25min,637526.25,729531.2,816800.44,624062.3,772189.44,849767.5
710/385.1643mz/4.22min,239775.47,385590.38,255386.1,194209.3,278999.2,491048.97
711/367.1537mz/4.26min,192312.84,194106.42,236684.34,165676.0,197549.38,213136.73
714/347.1632mz/4.27min,20257.934,110962.44,120068.41,75404.1,136748.14,80532.34
715/403.1749mz/4.28min,97606.17,66454.29,74181.43,52704.97,72023.5,84922.33
717/473.1804mz/4.27min,1642127.0,1274588.0,1587972.2,1037214.6,2019311.4,1495940.8
719/445.2566mz/4.29min,397655.44,189476.67,209660.0,194081.81,195757.67,251775.5
721/432.165mz/4.3min,291073.72,3606.6929,15818.367,75248.66,118224.22,3738.4805
722/522.21mz/4.3min,94248.31,0.0,0.0,19974.537,59381.727,0.0
724/431.2061mz/4.31min,329590.34,287648.9,356918.78,252254.92,340580.12,334632.25
726/324.2319mz/4.31min,0.0,939429.56,1010556.44,97668.23,847390.8,889022.3
729/229.1434mz/4.33min,107114.7,112032.18,119358.84,116613.5,170479.42,123557.03
731/165.1274mz/4.34min,297482.12,272133.7,275160.5,211052.1,341230.47,311316.2
732/503.2613mz/4.33min,202376.03,59246.92,249971.4,46728.13,154719.53,238371.77
733/147.1168mz/4.34min,219944.88,230374.11,233498.03,153466.45,291173.25,282328.6
736/449.2167mz/4.34min,478117.22,413005.97,459959.97,443443.72,456123.97,514898.25
737/471.1988mz/4.34min,501120.53,778572.25,825212.94,604701.25,768819.8,901115.56
739/466.2433mz/4.34min,303709.94,67734.54,145481.25,291721.62,155807.61,169187.6
740/471.379mz/4.38min,580243.9,54356.355,77717.97,434285.84,58877.156,15186.634
742/566.3086mz/4.35min,771342.25,658325.56,667663.75,1026611.6,787935.8,574550.56
743/459.2011mz/4.35min,401653.28,398526.22,574314.5,410578.97,354541.94,612582.3
744/266.1725mz/4.35min,809789.44,946897.44,879146.7,891049.5,498991.34,569524.25
745/226.1801mz/4.35min,3573431.0,2702068.8,2583032.0,3191549.0,1520912.8,1686082.6
746/244.1906mz/4.35min,1605424.0,1186517.5,1196945.4,1398086.6,671921.1,733218.0
747/497.2142mz/4.36min,554931.8,801821.06,889634.6,452932.88,691303.44,840394.44
749/492.2588mz/4.36min,474899.22,183255.6,184714.42,307230.4,176318.1,191183.73
750/475.2322mz/4.36min,267301.53,131621.89,152591.19,178291.16,122973.02,140323.8
751/457.2217mz/4.36min,170797.39,120021.49,95556.03,100446.43,110451.94,137495.89
752/417.1904mz/4.36min,1061810.5,764386.0,887850.44,746877.44,791240.8,884292.0
753/489.3897mz/4.35min,3398.4175,128568.68,133351.75,0.0,107747.39,157523.36
754/399.18mz/4.37min,128793.195,134452.97,149910.73,105209.0,152230.8,152686.89
757/638.3295mz/4.39min,356046.4,439123.66,462528.1,469461.1,714433.1,659427.9
763/461.2514mz/4.42min,283534.28,47657.004,103611.15,86597.19,56002.133,78041.15
765/375.1799mz/4.42min,448816.5,405426.22,411756.44,465106.44,414198.38,475039.22
766/214.1801mz/4.42min,861263.25,193955.56,400748.56,174472.62,108463.97,88536.95
769/415.173mz/4.42min,185078.77,208210.05,213719.1,161145.05,197948.69,237785.88
774/323.1826mz/4.43min,176710.2,362459.88,411391.3,207079.02,420680.75,484041.5
776/273.1014mz/4.44min,249365.5,335737.6,376651.2,211321.17,337137.34,369472.8
778/359.2213mz/4.44min,258861.81,212906.61,228121.94,226691.83,222119.23,284444.2
780/377.2316mz/4.44min,497591.5,728232.2,712804.44,583070.44,546137.44,624286.7
783/407.185mz/4.45min,178034.06,156687.25,169829.44,129908.67,140138.02,204468.56
784/443.2062mz/4.45min,8006462.0,7987255.5,9307723.0,5839268.0,8563304.0,9939096.0
789/425.1955mz/4.45min,954626.0,1012995.3,1214857.1,698847.25,1098090.4,1283582.6
795/385.1642mz/4.45min,528057.7,538874.7,645986.94,377307.38,570995.7,628698.9
797/527.1883mz/4.45min,75387.05,127785.39,126547.62,64866.18,109560.586,157180.28
803/202.2165mz/4.46min,0.0,1453808.5,1356893.2,0.0,1274592.1,1394618.8
807/471.379mz/4.47min,196861.12,519082.78,560635.7,152115.0,474258.62,600685.2
