row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp2_2_Run94.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGIp2_1_Run38.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp2_3_Run162.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
1773,663.2608824716239,8.181987,,,,,,,,,,,220272.53,250205.98,109102.24,1386101.2,1631584.9,0,
1675,663.3806575755981,8.132091,,,,37,,,,,,,219411.77,162871.66,154234.02,285849.06,257320.17,628709.2,
613,663.4076269978087,5.7512565,,,,,,,,,,,255866.89,218987.83,125744.49,160006.66,264349.78,223303.9,
1044,664.4197967966373,6.9445343,,,,31,,,,,,,3084762.5,3001892.8,2960600.0,2642690.0,2601409.0,2094004.4,
1345,664.4378942642371,7.6267047,,,,,,,,,,,190255.9,320809.88,75569.24,334412.03,166011.67,78296.8,
1043,665.42303976693,6.9427657,,,,,,,,,,,1128984.6,1058842.8,1067004.4,971689.4,942318.44,760653.0,
1011,666.3627003662876,6.900973,,,,,,,,,,,729403.8,1436423.2,0,960569.4,1163342.2,0,
1054,666.3627681435133,6.937735,,,,,,,,,,,1501812.6,66877.15,1676082.6,1325582.9,548255.4,0,
1100,666.362773313271,7.079112,,,,,,,,,,,57626.05,0,294677.16,3380.8965,0,1083181.9,
704,666.4086379912592,5.968834,,,,14,,,,,,,450224.34,483988.6,421304.53,433243.12,510155.88,276514.34,
752,666.40864510675,6.0857525,,,,19,,,,,,,568694.06,636274.9,524103.22,572373.44,669887.9,529378.8,
740,668.4240389093045,6.0667763,,,,19,,,,,,,648919.0,374190.12,641076.4,353682.12,722746.1,323531.12,
807,668.4243463467702,6.2607455,,,,4,,,,,,,4.7444316E7,5.0063492E7,4.530789E7,4.4666172E7,5.156108E7,4.8715844E7,
1933,669.4582228494194,9.610547,,,,,,,,,,,54923.223,0,38791.594,0,26805.71,45375.027,
1644,669.4586671682015,8.0921135,,,,110,,,,,,,2552850.0,1194963.1,1160057.6,1475134.1,2322198.8,2901908.8,
582,670.4033872788004,5.654093,,,,,,,,,,,256456.97,246265.19,224455.47,223765.34,261831.94,217011.2,
555,670.4038368896529,5.515534,,,,8,,,,,,,339901.3,138392.45,74315.15,152857.28,157547.44,77700.87,
618,670.4038726109196,5.7563853,,,,33,,,,,,,476431.2,421369.44,423986.6,525524.56,467150.44,486603.5,
747,671.3988093274917,6.0694957,,,,19,,,,,,,1846147.0,2109624.0,3679312.0,1857216.6,2137825.5,2616014.8,
651,671.3991462399048,5.8614335,,,,16,,,,,,,2388085.8,1908631.6,3534475.0,2222344.2,1817539.4,1801264.5,
1435,671.4659857343532,7.6834617,,,,72,,,,,,,3433295.2,3474703.0,6206456.5,2397891.2,1266476.6,1386662.0,
1716,671.4660143114623,8.137104,,,,37,,,,,,,3985882.5,8257590.5,3242706.5,3211186.2,2504675.2,3518383.5,
1978,671.4660795989697,10.2113,,,,28,,,,,,,8701421.0,5825440.5,1.3514339E7,6380497.0,1989326.8,4192280.8,
560,672.4059971975615,5.5219607,,,,8,,,,,,,113482.79,147682.22,107327.05,128478.77,108922.89,143837.1,
856,672.4113876635071,6.4214463,,,,2,,,,,,,1.1821069E7,8975362.0,1.6341243E7,1.010768E7,1.1131754E7,1.8091812E7,
1674,673.409341185477,8.13211,,,,37,,,,,,,878544.0,1015737.25,245169.4,1134602.0,1112653.6,1081620.0,
725,674.3896710051366,6.0333066,,,,15,,,,,,,393939.9,536613.06,830693.4,391661.3,469296.16,327336.84,
1672,675.4067565865474,8.131289,,,,37,,,,,,,289009.94,340386.2,67745.97,374485.06,371211.7,341363.3,
1198,675.544611172311,7.3288836,,,,,,,,,,,1211457.0,0,0,316701.9,435309.88,0,
853,682.4396953665697,6.4197097,,,,2,,,,,,,5896275.5,4660356.0,5606828.5,4400875.0,5865595.5,4576522.0,
591,684.4192390115892,5.672214,,,,,,,,,,,1586571.4,199792.64,19667.154,357744.28,325072.34,33014.84,
659,684.4193178649299,5.8649254,,,,,,,,,,,282298.25,318138.72,224343.66,269669.4,280047.7,174507.28,
729,684.4195777106137,6.0341964,,,,,,,,,,,421718.78,486205.47,377305.44,400821.44,501395.75,317864.2,
805,685.4141417765068,6.258129,,,,4,,,,,,,6539165.5,6099088.0,1.0888072E7,6232273.0,6039102.0,1.0899754E7,
737,685.4181531647647,6.051768,,,,,,,,,,,244312.88,125805.945,359501.72,162101.27,293586.25,194247.39,
1027,686.4037172716357,6.9011464,,,,1,,,,,,,782934.44,443813.0,408480.25,393069.25,731538.9,599734.75,
925,686.4270003917322,6.597706,,,,,,,,,,,947177.3,374072.53,1351644.6,323640.84,911198.6,861784.56,
1968,687.4605112780263,10.210425,,,,,,,,,,,328400.0,229139.39,494577.25,249214.17,544786.94,4009.9756,
1750,687.460724229458,8.138927,,,,,,,,,,,3217.6658,1481190.0,3126.746,0,64546.85,20536.406,
921,688.4209055679457,6.5906773,,,,154,,,,,,,929014.06,802502.56,1001094.2,630146.75,906539.2,783546.9,
945,688.4209306671269,6.661491,,,,,,,,,,,1199088.5,1069310.4,1177912.5,1004223.75,1116322.6,927699.0,
1775,689.414767257496,8.137194,,,,,,,,,,,183103.66,0,19854.863,172764.19,6980.2227,355580.8,
1316,694.4300065486427,7.488708,,,,,,,,,,,1609266.2,1655307.4,1155033.5,1496448.9,1410788.1,1150169.0,
1450,695.4656974313683,7.6850133,,,,72,,,,,,,854317.75,3683661.8,4670666.5,690179.3,296400.78,1633477.9,
1971,695.465743817637,10.203404,,,,28,,,,,,,1349035.0,1172509.1,2140098.8,1059153.1,399571.53,7676268.0,
1803,695.4658323943318,8.296651,,,,,,,,,,,134018.72,969833.1,279584.62,351885.06,44661.043,1069203.6,
1737,695.4668517431152,8.139595,,,,37,,,,,,,1871210.6,1978463.0,1540055.4,1544347.2,534288.1,2778804.8,
1972,697.4802940304703,10.208707,,,,28,,,,,,,1710779.2,1169380.2,1441473.0,919404.8,369202.44,1301278.4,
1916,698.6303849697141,9.268467,,,,,,,,,,,1278769.4,312102.56,440543.12,929317.56,818806.2,913189.25,
1784,699.3937752653259,8.163209,,,,,,,,,,,167644.48,234764.7,293907.66,458409.53,244129.92,811977.25,
858,699.4298862785231,6.4214463,,,,2,,,,,,,2994410.5,2604954.5,4516558.5,2639695.5,2876910.8,4743413.5,
1993,699.4958104326696,10.210486,,,,,,,,,,,374495.62,299447.84,1350144.0,337261.47,163416.42,181905.14,
1052,701.1541566232113,6.9479203,,,,,,,,,,,201745.08,74269.36,258982.67,201038.92,131975.16,284152.2,
981,701.1542293423122,6.778973,,,,,,,,,,,476563.44,268562.3,557773.8,490502.25,438003.12,630659.56,
923,701.1544585856013,6.583506,,,,,,,,,,,132381.17,122294.586,166044.81,141524.86,115376.0,186324.97,
1756,701.390959295972,8.145271,,,,,,,,,,,449866.6,212322.25,189684.73,526516.1,428459.72,612980.1,
1317,704.4508131828137,7.5002265,,,,,,,,,,,412170.0,389578.44,251994.05,348916.75,390137.4,301481.03,
585,708.3799166876839,5.6594734,,,,76,,,,,,,1388001.5,1234502.6,1444772.0,1330374.9,1435214.4,1536864.1,
361,709.3232685830613,4.843785,,,,,,,,,,,138016.75,286923.84,80875.0,243128.12,140413.23,127524.96,
1578,711.4602306542471,7.9485574,,,,,,,,,,,380505.97,389356.28,848559.6,650360.3,738209.6,3385.3425,
1976,711.460690861789,10.212189,,,,28,,,,,,,208275.56,697279.9,281430.6,144949.7,86647.72,527428.8,
1711,711.4609448934247,8.137824,,,,37,,,,,,,2251392.2,444529.16,1068536.2,2530981.8,1091487.1,265232.75,
1465,711.4612250250008,7.6890473,,,,,,,,,,,186456.23,2429191.0,259998.48,287527.22,1845146.2,31193.494,
818,712.4496871833736,6.2685037,,,,,,,,,,,758226.5,203702.58,0,78296.21,169399.56,0,
1444,713.4755723190489,7.682747,,,,72,,,,,,,177689.48,99723.625,1180915.9,325617.3,578168.5,889556.7,
1548,713.4756466245694,7.7542014,,,,,,,,,,,119312.26,69715.47,332236.9,67875.586,234074.69,507411.06,
1693,713.4757238582566,8.137977,,,,37,,,,,,,425161.8,483577.72,1178647.2,479527.44,1255674.1,1521878.2,
1619,713.4758258196102,8.058581,,,,,,,,,,,255680.11,129978.27,391349.84,145483.67,529591.3,618270.4,
1986,713.4759121632322,10.209503,,,,28,,,,,,,347087.25,230350.81,293230.38,302544.94,1542457.5,455233.03,
1931,713.4764538995855,9.559709,,,,,,,,,,,280967.84,174091.06,288163.0,270072.22,512699.62,430427.8,
2008,714.5085434008707,10.279529,,,,,,,,,,,0,465960.84,1227742.9,0,0,205613.89,
1719,714.5087570794714,8.137862,,,,150,,,,,,,209770.2,925598.4,2.4969182E7,354483.84,230348.2,3397173.0,
1620,714.5090718046577,8.015812,,,,,,,,,,,30816.953,159240.39,1.0146231E7,63014.258,45585.508,3171931.5,
384,715.4863425779657,4.9544673,,,,,,,,,,,57049.33,162753.4,72535.53,94484.875,87414.75,291572.97,
2019,716.52352598307,10.373587,,,,,,,,,,,451823.88,0,853207.44,1504288.9,30824.496,3586.9785,
1092,718.4302317024745,7.0964904,,,,,,,,,,,1845857.5,1747724.0,1791648.2,1643474.8,1718040.6,1517354.1,
645,722.3956466254987,5.8614335,,,,,,,,,,,462102.3,451600.44,476057.12,456336.22,462594.16,267039.0,
738,722.3956567934997,6.06781,,,,,,,,,,,287331.28,358590.44,433175.2,329953.72,430570.75,379991.94,
1407,725.388119166474,7.69331,,,,,,,,,,,9628.152,5592789.0,85763.79,216559.95,4656349.0,6887.3057,
1203,725.3882196103573,7.369916,,,,,,,,,,,0,4147865.0,0,0,181649.4,0,
2001,725.3883597461706,10.254835,,,,,,,,,,,1211244.6,0,306799.8,850400.6,24962.43,1559097.1,
1535,725.3884065972865,7.785753,,,,,,,,,,,1035778.44,2138144.2,1524429.6,2638396.5,2113076.8,0,
1602,725.3885096742306,7.9998856,,,,,,,,,,,2874367.0,0,4009438.2,868565.75,1693389.6,0,
1691,725.3886935018139,8.137008,,,,37,,,,,,,2089941.8,17483.766,1560622.0,2437217.0,602983.1,3076.2695,
1425,727.4557411240525,7.6819572,,,,,,,,,,,440677.88,366116.22,1086043.2,436142.16,447032.53,113957.51,
1712,727.4559280901826,8.1387825,,,,,,,,,,,592056.06,152933.97,685795.2,515102.06,271666.56,1046518.44,
1107,728.4513076215884,7.125082,,,,,,,,,,,417910.88,372177.06,347957.66,520240.2,630336.6,220092.88,
1495,729.4668794438339,7.6937065,,,,,,,,,,,4024.808,1841796.5,144829.2,4562.6655,3401.3992,396777.94,
1661,729.4681679573254,8.1386175,,,,,,,,,,,7539.5596,8207665.5,432598.5,12202.308,40034.0,680087.75,
1827,729.4707914546178,8.486022,,,,,,,,,,,0,9066695.0,66860.016,0,3108.7505,11106.5205,
1886,729.4717802528949,8.893563,,,,,,,,,,,0,1796999.4,0,0,0,0,
1314,730.5030620956186,7.471417,,,,,,,,,,,1512123.9,1088251.6,873038.94,1431897.1,883077.6,1581125.0,
1216,730.503090935912,7.352413,,,,12,,,,,,,1673080.6,1463170.1,788979.9,1275442.9,1941898.0,1131596.5,
1431,731.4834262662256,7.6850514,,,,72,,,,,,,33985.113,14461.9375,543335.4,117331.79,243090.94,781821.94,
1621,731.485177591256,8.00226,,,,,,,,,,,24446.541,14478.4375,150681.28,53578.04,182141.06,708168.4,
1710,731.485549913809,8.137038,,,,37,,,,,,,144543.66,141009.56,426738.22,223442.94,607948.75,1774091.2,
1980,731.4861884836531,10.21288,,,,,,,,,,,21005.688,5026452.5,80888.555,14545.721,121505.72,834770.56,
1660,733.4905094615979,8.1287775,,,,37,,,,,,,813707.8,306369.66,362484.8,400352.12,924058.8,961137.5,
1910,734.607390578798,9.262044,,,,,,,,,,,731232.25,15020.494,398851.8,486282.53,359300.6,1019905.56,
808,736.411260452929,6.2607574,,,,4,,,,,,,1099712.9,1085392.5,1096509.6,1061144.4,1127975.6,1292773.2,
1480,737.476611849535,7.688843,,,,,,,,,,,0,10894.64,1561487.2,0,3393.7546,239850.8,
1926,737.4767450917531,9.549514,,,,,,,,,,,0,190123.56,72395.63,0,0,342902.84,
1673,737.4773840293501,8.13261,,,,,,,,,,,0,242374.94,750060.56,0,0,856659.2,
1206,738.5081552393044,7.3840938,,,,,,,,,,,0,44490.402,2.1818848E7,0,0,625778.1,
1273,738.5083905322963,7.4528685,,,,,,,,,,,0,151787.58,1.0921371E7,3186.8037,0,2462309.0,
1437,738.5087567713155,7.666951,,,,,,,,,,,0,1667751.6,2779823.8,3509.8833,25104.334,1033490.3,
1654,739.4634821085039,8.127109,,,,37,,,,,,,1351786.6,576730.5,1261096.8,734960.4,932667.6,1219580.5,
802,740.3541549475476,6.263787,,,,,,,,,,,459172.56,684030.56,122717.836,473818.28,451017.4,116538.78,
1942,740.6414109019729,9.91849,,,,137,,,,,,,1139090.8,569008.0,807508.5,1183292.2,1285355.1,1348568.6,
1070,741.3833648184398,7.032711,,,,,,,,,,,434684.25,4834628.5,542900.6,915541.75,1335542.5,0,
1128,741.3834105089412,7.19256,,,,,,,,,,,2887576.8,0,5584921.0,4490085.5,4072111.0,0,
1177,741.3834247089377,7.2729425,,,,,,,,,,,5716148.5,0,356146.56,1440410.1,10949.75,5144466.0,
721,741.4764386608477,6.003235,,,,,,,,,,,342682.44,153774.78,405578.88,135591.4,426564.8,228585.14,
719,742.4336714981172,5.993965,,,,,,,,,,,126068.69,0,3201.3198,71507.36,0,527735.9,
676,742.4338651788883,5.9373627,,,,,,,,,,,90958.48,0,114168.16,68823.45,57534.645,408854.56,
1262,742.5031048002556,7.44405,,,,,,,,,,,51186.32,2489920.5,3045699.5,1968237.2,709685.94,0,
1193,742.5031565537213,7.352989,,,,,,,,,,,30771.662,796512.94,444081.94,1050421.5,292103.78,0,
1449,742.5032066523178,7.684268,,,,72,,,,,,,442618.7,4173765.0,4907818.0,2960997.8,1332325.1,0,
1603,742.503303621343,8.000187,,,,,,,,,,,188392.45,1963799.5,998759.6,1171396.2,544538.44,0,
1985,742.5033930606202,10.216235,,,,,,,,,,,75462.414,892773.9,439626.2,700663.7,250468.98,0,
1690,742.503876271667,8.134481,,,,37,,,,,,,248126.17,3568147.0,3891508.2,2699321.5,1077916.4,0,
1190,746.4980390225128,7.312725,,,,,,,,,,,1022411.0,522230.12,55928.074,299665.16,934820.94,464287.97,
1360,749.3496862690553,7.65694,,,,72,,,,,,,1429880.9,1440588.5,252876.3,1421147.0,1363372.1,1927844.0,
1366,751.3465860641742,7.660824,,,,72,,,,,,,1917524.9,1901467.6,1031073.0,1895439.8,1823985.5,2622703.8,
1881,752.5681248492596,8.848994,,,,,,,,,,,492238.84,328077.72,387751.12,623577.4,521985.6,1004927.44,
2017,754.5031349900281,10.339562,,,,,,,,,,,1833543.8,1668085.0,1372545.0,1266523.4,1914854.5,875681.25,
1900,754.583693571602,9.051942,,,,78,,,,,,,1416897.0,308612.28,1236718.9,1679803.2,1320944.1,2662179.8,
1410,755.4832932889863,7.6870556,,,,,,,,,,,0,77195.65,675887.44,0,0,56678.89,
1309,756.5188037625899,7.4633174,,,,,,,,,,,486328.0,683703.6,653419.7,658917.5,445477.44,358098.75,
1414,756.5191058576971,7.6803684,,,,72,,,,,,,289035.25,579305.1,729319.0,520560.47,1200714.0,212172.44,
515,756.524304922318,5.289598,,,,0,,,,,,,6200715.5,3362250.5,5331131.5,3269516.0,6143380.0,3940082.0,
1943,757.6312877661632,9.929737,,,,137,,,,,,,1239488.9,195029.45,693038.8,1539829.9,1342942.2,2143141.8,
1400,758.4973120139206,7.6795735,,,,72,,,,,,,2558088.5,144931.72,4604758.5,4268763.5,2755881.8,1555598.6,
2021,758.4978896209166,10.346604,,,,,,,,,,,412876.75,0,1633651.8,689161.1,266283.44,593557.25,
1610,758.4982619528419,8.001309,,,,,,,,,,,514837.66,63990.156,481211.3,459595.97,324645.38,413531.28,
1703,758.498534991067,8.134539,,,,37,,,,,,,528316.9,128753.08,1115107.6,1177816.2,504891.22,468259.8,
1909,761.6261267648847,9.25004,,,,,,,,,,,377330.0,0,262545.5,233168.3,308674.6,957269.25,
362,764.4694915696049,4.896382,,,,,,,,,,,343640.7,39592.598,493082.5,209195.56,119256.67,446198.94,
709,764.5102552570619,5.971902,,,,,,,,,,,1249243.4,0,797729.3,1177237.0,228053.58,7616432.5,
1249,766.5028320493133,7.437184,,,,,,,,,,,85801.25,355367.75,740819.56,2114046.0,106368.96,411993.97,
1995,766.5029232671299,10.21569,,,,,,,,,,,103285.59,158312.52,125319.016,412448.7,23684.35,352308.78,
1446,766.50293243451,7.684255,,,,72,,,,,,,183171.84,932752.44,1289260.9,2199639.2,267432.22,870747.0,
1544,766.5032401047793,7.737676,,,,,,,,,,,122363.72,353106.1,397242.47,400456.56,119921.91,433051.12,
1669,766.5038309008972,8.133743,,,,37,,,,,,,282203.28,561497.56,935976.44,1794842.2,183365.61,1167163.4,
1606,766.5041783762834,7.9987984,,,,41,,,,,,,88427.2,363684.62,270301.72,884102.5,74428.516,508841.2,
1709,767.3162085774251,8.137172,,,,37,,,,,,,608283.2,439561.06,290370.1,750691.56,628081.3,894071.5,
1879,767.7137065642,8.800637,,,,21,,,,,,,690271.44,684221.06,663753.44,926006.4,614710.94,612941.0,
1838,768.5624844435479,8.504674,,,,42,,,,,,,64312.33,43334.46,66328.74,53698.645,64084.125,79341.28,
1776,768.5627648549154,8.183218,,,,97,,,,,,,511055.4,358212.56,163310.16,484692.28,544645.94,569501.2,
1876,768.717000778042,8.799743,,,,,,,,,,,374147.62,345905.97,353814.2,402334.56,327123.28,328340.97,
1721,769.3129221568547,8.136283,,,,37,,,,,,,1063904.5,874459.06,492855.2,1314031.6,1126739.4,1559172.6,
1608,769.5003077632615,8.000349,,,,,,,,,,,371636.56,694323.0,0,0,3746.7803,3834.8735,
1697,769.5021375253955,8.137537,,,,,,,,,,,902127.75,4269271.0,0,0,96812.875,13991.329,
1445,769.5029611337029,7.6824646,,,,,,,,,,,863200.06,838866.9,0,4973.9624,20491.102,60491.51,
1798,770.5782036529716,8.312336,,,,74,,,,,,,511224.16,442165.44,352471.53,513541.44,557481.0,606710.8,
1740,771.3100712400334,8.1387825,,,,37,,,,,,,666774.4,537834.4,280185.25,832748.7,701354.44,994537.94,
1962,771.3904626185004,10.219699,,,,,,,,,,,155602.9,38401.68,258253.45,63025.96,0,3794.4395,
1663,771.3905307246254,8.131921,,,,,,,,,,,1541102.9,781619.8,1931935.1,690570.9,79654.31,190117.0,
486,776.5058864093768,5.3432403,,,,,,,,,,,365674.5,35430.94,535051.44,166631.62,80335.03,327973.9,
1424,782.497974690353,7.6789045,,,,,,,,,,,0,53707.75,2254662.8,6672.2236,0,76793.234,
1682,782.503551714124,8.092208,,,,,,,,,,,237451.72,73899.086,347597.44,102466.32,234275.22,561603.4,
1633,782.5045600771604,8.0281515,,,,133,,,,,,,655985.25,211742.61,683405.0,320787.7,712107.1,1217665.4,
731,784.4805148809056,6.0350914,,,,,,,,,,,101847.59,0,0,29191.47,0,434526.22,
1762,784.5578452842352,8.150215,,,,70,,,,,,,993882.5,452509.66,393008.25,534365.44,597977.9,718483.94,
1861,784.5581179774172,8.701541,,,,,,,,,,,128554.234,116403.49,110672.76,190220.28,155966.77,228755.6,
381,785.2147906190689,4.9570694,,,,,,,,,,,124114.266,34320.28,268367.25,185224.92,80973.945,225849.56,
1605,786.4923292914235,7.9970794,,,,,,,,,,,24368.426,0,0,30371.229,336398.7,0,
1753,786.4931920630933,8.135363,,,,,,,,,,,51383.363,24235.66,3192.7407,98876.6,876661.06,0,
1991,786.493256798249,10.225301,,,,,,,,,,,25246.541,0,0,21546.275,187719.31,0,
1788,786.5731478170369,8.276641,,,,,,,,,,,506833.97,378416.66,396970.66,429609.78,512788.28,575818.5,
1806,786.5736806646701,8.362245,,,,,,,,,,,668788.56,493660.47,633837.25,544313.2,613666.1,744852.25,
1895,786.5739722498873,8.918863,,,,,,,,,,,396689.53,375093.6,319403.94,581099.9,494227.06,588495.7,
1882,788.5451614362055,8.862823,,,,,,,,,,,196583.92,142860.72,381172.94,552647.7,398879.47,1701376.9,
1899,790.5610313235117,9.03028,,,,,,,,,,,380487.6,101668.914,513332.6,252202.22,291526.4,2535593.0,
1868,791.7135875144927,8.725713,,,,112,,,,,,,496651.66,347266.3,345172.7,552417.5,647398.1,464667.0,
516,792.5011692313857,5.289594,,,,0,,,,,,,2692915.8,1441372.6,3972770.2,1800933.1,2538436.2,3095012.5,
1883,798.5740693430129,8.86449,,,,,,,,,,,1262250.6,970228.5,1226243.9,1555187.2,1444938.4,2517695.5,
1907,798.5742016746924,9.176044,,,,,,,,,,,0,0,3507.632,0,0,201035.08,
1822,799.7032265996085,8.445542,,,,6,,,,,,,1845282.8,3036207.8,1495725.1,3391683.5,2346255.0,1922534.4,
1901,800.5897103849942,9.07973,,,,78,,,,,,,4256211.5,2592981.5,4657657.5,4919186.5,3937093.5,7543647.0,
457,802.5294389491947,5.280724,,,,0,,,,,,,938901.8,163113.16,814905.7,466496.66,532344.8,604060.0,
2028,802.5605392024577,10.434542,,,,,,,,,,,0,0,2196534.5,6748.6396,0,0,
1772,804.5396391149376,8.179667,,,,97,,,,,,,503866.16,233046.6,360434.88,505374.53,538858.94,1306340.9,
1840,804.539758995223,8.507562,,,,42,,,,,,,81361.57,23867.68,190211.33,67627.11,101755.32,274280.66,
1796,806.5556808288429,8.309602,,,,,,,,,,,258721.58,131778.77,279459.6,218583.42,287064.7,613139.75,
1595,814.4349940856258,8.002384,,,,,,,,,,,0,0,3029646.2,0,0,217849.44,
1659,814.4351466750223,8.131831,,,,,,,,,,,0,0,967679.94,0,0,112143.055,
778,814.5606904246688,6.164678,,,,36,,,,,,,211276.36,387739.97,198300.86,264409.62,361060.28,394309.34,
1778,814.5684328812785,8.182359,,,,97,,,,,,,811987.8,730032.75,310562.88,831556.9,972594.06,952138.75,
1839,814.5686740439959,8.503385,,,,42,,,,,,,302248.9,227541.05,333150.53,255907.6,341452.75,379984.97,
1797,816.5841700497745,8.3122635,,,,74,,,,,,,978321.25,901906.6,686719.25,977434.94,1137011.4,1133029.1,
1906,817.5798000000569,9.107066,,,,,,,,,,,208575.88,116016.47,163073.48,557067.06,560889.9,2331181.5,
1946,817.5798085557718,10.01362,,,,,,,,,,,0,0,0,0,0,362124.03,
454,819.5201217497248,5.2736936,,,,,,,,,,,307527.94,46625.637,523782.44,196432.94,119297.23,378715.4,
1757,820.5351723270861,8.148562,,,,70,,,,,,,677401.75,251285.84,562871.25,546999.1,586548.75,1641830.1,
1793,822.5506173524341,8.279339,,,,,,,,,,,150838.52,68595.12,165945.36,115785.14,134573.6,311133.88,
1081,826.5606117058671,7.031185,,,,,,,,,,,1306688.2,0,471774.0,6595545.5,6305301.0,6424605.5,
1015,826.5606562356745,6.873829,,,,,,,,,,,7053157.0,0,5154728.0,1133266.6,1496210.8,1412349.5,
1849,827.7347332154686,8.6117525,,,,130,,,,,,,327287.3,607615.3,224221.45,698228.1,334744.84,247458.9,
1760,830.5614016647764,8.149414,,,,70,,,,,,,317683.66,196944.97,105186.04,254033.98,302105.7,362871.12,
1195,833.5185635244867,7.3628497,,,,12,,,,,,,1305729.8,22222.725,1727934.8,4881876.0,389132.4,2243953.8,
1720,833.518762523162,8.137038,,,,37,,,,,,,3001694.5,27742.193,4507182.5,1.0655354E7,3037847.0,2307328.5,
1609,833.5188696194682,7.998756,,,,,,,,,,,2087069.1,3443.871,3408512.2,5002306.5,1275478.9,1492660.6,
2002,833.518938555158,10.259583,,,,121,,,,,,,3086565.0,4399.3066,5842429.5,6725806.0,2264827.2,3331271.2,
1420,833.5190818814813,7.6788864,,,,72,,,,,,,4995002.0,36123.03,2.120671E7,1.996763E7,3810353.0,2143526.2,
1230,838.4336588247847,7.4125133,,,,,,,,,,,0,0,2853974.0,0,0,59899.926,
2018,842.5552339520227,10.356673,,,,,,,,,,,697554.2,795993.5,72040.02,495797.03,1096233.0,345904.4,
1579,842.5552759242169,7.9128575,,,,,,,,,,,759036.4,461155.2,231109.88,688032.1,956890.4,198563.25,
1455,857.5161892285147,7.676192,,,,72,,,,,,,6353.8535,558952.2,3490012.0,0,4947.8496,972738.6,
1624,857.5182716423419,8.001956,,,,,,,,,,,0,718193.94,805061.3,0,0,822487.4,
1999,857.5183615126939,10.25225,,,,,,,,,,,0,399903.22,1994403.5,0,0,1181131.1,
1707,857.5185663454344,8.1358795,,,,150,,,,,,,0,731367.94,2360536.2,0,0,825161.0,
1726,859.5311697669971,8.138677,,,,,,,,,,,16566.66,262588.22,185856.5,850325.2,253503.16,211591.16,
1996,859.531265914065,10.256135,,,,,,,,,,,7550.04,58488.855,130331.19,563514.8,80402.69,322940.94,
1384,859.5318689465046,7.6819787,,,,,,,,,,,0,176392.48,3232963.8,972197.0,190717.62,56812.81,
1601,859.5326478012954,7.999579,,,,,,,,,,,0,47430.203,6798.113,601650.25,49643.52,98830.53,
684,860.5424131435481,5.926148,,,,,,,,,,,410356.16,14834.555,557779.6,289766.75,280432.7,1286938.4,
606,860.5426906044431,5.7277045,,,,,,,,,,,0,5145352.5,0,0,5841722.0,0,
2006,861.5474480262592,10.260514,,,,,,,,,,,291648.62,0,138357.0,51172.848,237920.48,71442.19,
327,873.3326677213978,4.7710986,,,,,,,,,,,38751.46,276657.8,45142.457,224409.77,55918.33,153762.48,
724,874.5581862004677,5.959068,,,,,,,,,,,4411442.0,0,463260.28,2060197.0,999338.6,7134874.0,
663,874.5582989667432,5.8772163,,,,,,,,,,,5749807.5,2717975.8,1.0292513E7,5533978.5,7991996.5,1.8659502E7,
312,875.349363321478,4.672013,,,,,,,,,,,23398.156,258087.06,24118.93,209533.8,22793.143,138822.89,
712,886.5573566700472,5.9515386,,,,,,,,,,,463445.56,22599.807,185039.84,311073.2,98906.42,807853.44,
753,886.5581125635349,6.054674,,,,,,,,,,,28085.045,0,0,0,0,158240.83,
1194,887.6404269787363,7.328463,,,,12,,,,,,,457648.16,473185.22,139290.5,328295.9,446545.78,348604.06,
655,890.5529109083272,5.850636,,,,,,,,,,,216471.86,93289.79,392924.72,111640.21,321145.78,865633.94,
620,890.5530407916757,5.7621555,,,,,,,,,,,0,241133.7,0,0,429724.78,0,
666,904.5679163270635,5.8859296,,,,,,,,,,,52390.152,3650.8499,151969.94,17843.428,70538.36,287906.9,
720,904.5685155099096,5.995467,,,,,,,,,,,414796.88,0,87992.984,209246.9,26971.105,880591.6,
403,905.3730252688562,5.0464606,,,,,,,,,,,147692.53,289812.34,63676.1,275672.2,156048.45,101266.555,
331,911.3494354499716,4.7812424,,,,27,,,,,,,958246.75,1818579.5,788218.75,1716190.1,825165.75,1218275.1,
790,918.6543091953694,6.2136617,,,,,,,,,,,204488.98,339500.44,144568.92,496561.34,192582.66,250598.77,
525,941.6539915922021,5.3993287,,,,13,,,,,,,513186.75,1190899.9,599672.44,1017796.6,512973.5,1657530.0,
851,946.6151658335996,6.418891,,,,,,,,,,,236030.31,3650.8174,566746.44,275361.28,269690.53,0,
786,946.6485845767928,6.184193,,,,105,,,,,,,631953.5,897424.4,552394.4,753724.44,721990.2,522945.34,
339,957.354548015263,4.786391,,,,27,,,,,,,815460.7,1782869.9,908914.94,1459500.5,791891.75,1268820.0,
716,975.6401565001637,5.989504,,,,,,,,,,,93479.45,286382.2,91368.875,207032.69,181750.62,132458.22,
583,980.6650550339933,5.6488686,,,,,,,,,,,262845.8,468537.3,253958.97,325882.25,314620.66,480402.2,
