row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_PF_MC_RCG_2_neg_20210511_Run97.mzML Peak area,GF_PF_MC_RCG_3_neg_20210511_Run198.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_PF_MC_RCG_1_neg_20210511_Run79.mzML Peak area,Unnamed: 19
515,338.18328068196683,0.9073559999999999,,,,,,,,,,,128991.69,758938.2,19821.756,8813.883,1530938.9,3062.1440000000002,
888,339.03254747475484,1.9870113,,,,,,,,,,,66522.69,0.0,426898.75,461215.8,88838.6,340627.28,
991,339.03254935759776,2.0995068999999997,,,,,,,,,,,134379.62,178679.56,431739.66,549805.2,257101.34,435224.72,
2094,339.0689467240893,3.341478,,,,,,,,,,,736339.3,1277792.9,690001.7,294054.88,2280550.2,401575.97,
1920,339.0690528356905,3.129309,,,,,,,,,,,0.0,0.0,818903.1,308319.25,0.0,534194.75,
3362,339.19974553520086,8.140385,,,,10.0,,,,,,,440256.2,796795.06,605633.4,411965.22,514967.88,446042.4,
3207,339.1997688791286,7.682674400000001,,,,1.0,,,,,,,302849.56,433892.25,385583.47,255305.1,380581.16,6835342.5,
3048,339.1998023215661,7.285399000000001,,,,,,,,,,,619406.1,2273242.5,2166158.0,524526.44,465711.8,163222.47,
2891,339.25370135450777,6.2425323,,,,202.0,,,,,,,0.0,0.0,74919.336,85181.56,0.0,93977.34,
3100,339.2539557844531,7.4551406,,,,,,,,,,,483399.78,682594.5,1052194.6,1201390.8,659434.75,693597.2,
1966,340.1877615318982,3.1753259999999996,,,,45.0,,,,,,,3765858.5,4595722.0,2302928.8,2159071.8,2498711.2,4332587.0,
2486,340.22400662801283,4.220927,,,,,,,,,,,39181.035,47499.918,96902.37,144529.83,42138.11,114992.88,
1753,340.2240338943018,2.9511147,,,,,,,,,,,386815.16,537643.4,1008585.56,720197.25,424060.94,932797.9,
2379,340.22411296217774,3.8700050000000004,,,,77.0,,,,,,,2313775.8,2694459.5,1835061.9,1728354.8,2080396.0,1903565.8,
2269,340.2241205341308,3.6508922999999993,,,,3.0,,,,,,,555275.5,717960.56,853966.56,617147.0,684594.7,714242.25,
1865,340.22412605139334,3.0052922000000004,,,,104.0,,,,,,,384172.2,251113.75,1774729.6,1202095.2,269425.2,1803558.0,
3032,340.2854818928677,7.151188,,,,,,,,,,,276399.44,250242.28,554394.1,621909.4,386597.97,397650.44,
3008,340.28550180676604,7.046125,,,,,,,,,,,123800.38,75897.58,63522.88,72332.734,136214.36,68464.164,
2146,341.0846222194685,3.3724297999999995,,,,,,,,,,,287071.78,380702.1,1945827.1,950026.3,667129.1,1395969.5,
1140,341.14647086475065,2.3182006,,,,,,,,,,,205843.94,364656.53,2757466.8,2875187.5,538058.6,1785288.8,
525,341.18283232263343,0.97109896,,,,,,,,,,,16870.664,117689.67,8192753.5,6354912.0,406997.2,6374504.0,
904,341.1829802745199,2.0435042,,,,28.0,,,,,,,143957.89,230968.31,1133801.5,840345.0,333501.16,783904.2,
2670,341.2079474723312,5.0148606,,,,,,,,,,,1323528.8,1812859.6,341529.75,293693.16,2171751.0,331434.47,
2846,341.26941038503134,6.038394,,,,,,,,,,,0.0,12452.721000000001,79458.164,139595.89,20864.992,236822.28,
3050,341.26959509236895,7.308928999999999,,,,,,,,,,,572596.3,486417.66,492915.78,720268.56,685339.06,437145.47,
2781,341.26961185354577,5.6091169999999995,,,,,,,,,,,16572.02,30274.04,65287.027,37191.324,41952.55,63751.723,
2978,341.26964815803103,6.861024400000001,,,,61.0,,,,,,,12205.918,21457.436,86362.66,71744.5,47073.434,76860.12,
3452,341.30595464513164,8.290638000000001,,,,107.0,,,,,,,1279181.2,972502.9,1101893.4,1265918.8,1223967.0,1555209.4,
3068,341.30602248739086,7.4040740000000005,,,,,,,,,,,1113061.8,1100583.6,1095813.4,1215973.4,1119365.6,1468372.6,
1488,342.16697683325015,2.6241457,,,,123.0,,,,,,,2716849.2,3555324.2,5294633.5,5507501.0,4235102.0,4911851.5,
963,342.16699804341863,2.084429,,,,,,,,,,,2564074.2,2450001.0,4039083.5,2957802.2,2795737.0,2454036.5,
671,342.1670134803555,1.1794525,,,,,,,,,,,3069.0264,10868.848999999998,250738.34,1456710.2,233802.08,1186065.8,
1781,342.23970152009997,3.0525877,,,,13.0,,,,,,,1085755.1,1855966.8,0.0,0.0,1385021.5,0.0,
2943,342.26488483753354,6.6145130000000005,,,,,,,,,,,603878.6,727042.3,761128.56,531494.2,1126337.6,590186.0,
2965,342.2649233226312,6.7393928,,,,,,,,,,,607430.0,784702.6,721283.56,566033.0,1220759.0,482828.47,
3067,342.309429110106,7.404057000000001,,,,,,,,,,,235252.19,235371.6,220664.36,259543.53,228686.55,316657.3,
677,343.1984232826066,1.1637132,,,,,,,,,,,4257.8125,128373.266,240693.7,93237.86,820238.5,132993.58,
945,343.1985035067724,2.037033,,,,,,,,,,,379891.06,462170.25,51218.41,5636.865,796201.9,3187.4770000000003,
2752,343.21241246891435,5.429206400000001,,,,,,,,,,,74055.984,181825.06,450730.34,584839.9,273737.75,426423.7,
2525,343.2124420114105,4.43306,,,,,,,,,,,196720.33,208753.81,320713.84,601294.4,207035.0,464551.72,
2356,343.2125924709568,3.8419062999999993,,,,,,,,,,,879145.2,2098461.2,1431909.6,4501229.0,933137.94,3260697.2,
2297,343.21261103846155,3.7098887,,,,,,,,,,,776709.75,830179.7,3489597.8,1839063.1,2257063.5,1369794.9,
3034,343.2852072973141,7.154545,,,,,,,,,,,147871.39,161665.36,212613.66,264745.66,237837.81,158606.0,
3071,343.2852134469875,7.419995,,,,85.0,,,,,,,15236997.0,14956328.0,15067781.0,23127222.0,17907896.0,12727048.0,
3176,343.2852684197747,7.6707415999999995,,,,1.0,,,,,,,851448.9,825950.56,1067799.6,1138343.4,976834.1,1127800.0,
2916,343.2852691276118,6.3888574,,,,,,,,,,,40073.1,56900.977,75570.76,71785.38,70949.945,72062.33,
1749,344.1460137791812,2.9437082,,,,135.0,,,,,,,345617.03,552972.44,497718.2,424333.03,1002462.6,185964.5,
1290,344.14635255829745,2.4586813,,,,,,,,,,,275323.3,303148.88,1757609.6,2414510.8,1126386.9,887380.8,
1602,344.1826044999856,2.7163236,,,,,,,,,,,270468.25,293754.8,716761.44,793805.8,245599.61,702226.4,
1832,344.1826344353526,3.021783,,,,104.0,,,,,,,542373.4,924415.75,355268.03,219657.8,994244.3,450788.44,
1284,344.2189769826574,2.4689927000000003,,,,,,,,,,,338126.4,384708.06,102202.086,0.0,353287.78,33309.086,
414,345.17767963978133,0.74861264,,,,,,,,,,,612593.1,1647768.5,571177.8,420688.94,3102494.2,102972.56,
864,345.17768675002435,1.8725075,,,,,,,,,,,118214.11,346248.88,80208.63,75574.945,420533.6,24397.125,
339,346.05545498646393,0.6318645,,,,142.0,,,,,,,646900.0,1011226.06,95812.984,105362.8,1135068.8,97993.7,
485,346.0555354112504,0.8692956000000001,,,,,,,,,,,300084.0,443983.47,5983.889,0.0,645955.9,0.0,
517,346.1077655082398,0.93405646,,,,,,,,,,,0.0,0.0,410215.1,627513.5,7344.776,347713.94,
1286,346.16200178747465,2.4547932,,,,81.0,,,,,,,286049.47,397500.97,2871101.2,3811605.8,448725.4,2539311.0,
441,347.0396321721958,0.78713894,,,,128.0,,,,,,,0.0,0.0,1107792.4,1016098.0,0.0,836812.0,
711,347.0396978774267,1.1998768999999998,,,,114.0,,,,,,,0.0,0.0,1703840.2,1541870.6,0.0,1456843.4,
2725,347.1724187297793,5.2885475,,,,,,,,,,,33576.05,112931.62,446886.03,61750.617,248781.2,279801.97,
2543,347.1974376006745,4.4914174000000004,,,,9.0,,,,,,,310057.5,389166.6,304360.03,271080.25,314418.38,389033.78,
2722,347.1989480101683,5.285912000000001,,,,166.0,,,,,,,35149.734,138906.95,205896.42,97997.914,81707.414,230043.06,
2864,347.19909844526785,6.158671,,,,52.0,,,,,,,140415.8,210046.3,175759.16,113288.04,249420.12,134643.88,
2830,347.1992332961839,5.878147,,,,,,,,,,,346691.25,446869.38,328077.28,167980.23,974084.9,348102.1,
2809,347.19929220442566,5.7945,,,,,,,,,,,834852.25,1136354.5,950479.2,496079.16,1705984.1,691506.8,
2555,349.1403214191698,4.5091224,,,,9.0,,,,,,,138915.14,180446.33,710096.1,551327.94,283524.78,621081.9,
3191,351.18638671662063,7.678595,,,,1.0,,,,,,,3087382.2,2717554.2,3721945.5,5094005.0,4076541.5,4616360.0,
2926,351.2209537635913,6.488614599999999,,,,,,,,,,,11269482.0,14696427.0,16250369.0,7109873.5,21156054.0,0.0,
2966,351.2211000627713,6.729599,,,,,,,,,,,14852.473,0.0,16413.992,0.0,0.0,10594418.0,
2285,352.0940530126174,3.695149,,,,,,,,,,,0.0,0.0,271274.0,388074.16,115132.51,151104.69,
2243,352.22404942270174,3.574476,,,,,,,,,,,217356.14,321700.84,0.0,0.0,314947.75,0.0,
481,353.1829306325759,0.86078405,,,,155.0,,,,,,,0.0,52412.85,468642.97,774810.8,96269.39,495088.12,
3301,353.26968269820463,7.9853477,,,,,,,,,,,506518.9,450958.94,652403.44,923886.44,563019.0,928626.56,
3066,353.3059341022352,7.3953853,,,,,,,,,,,147345.58,88881.22,67701.88,147540.47,153158.67,69233.24,
3408,353.306047482472,8.14207,,,,10.0,,,,,,,2771311.5,1338413.1,1762124.1,2355474.2,2436207.5,3319427.2,
2579,354.1095381561393,4.6186543,,,,,,,,,,,53297.42,82219.414,276323.88,375133.22,152503.89,226113.95,
1004,354.1307000734292,2.1224346,,,,,,,,,,,253914.94,260913.72,1118893.6,1444566.5,277825.72,1227995.2,
3198,354.18684178792915,7.680299300000001,,,,1.0,,,,,,,358105.03,276760.62,432008.94,589529.25,466603.66,550903.44,
2214,354.2035603110981,3.5155952000000004,,,,,,,,,,,1128266.4,1339294.8,1711982.2,1672653.9,1203589.8,1797612.4,
2571,354.23966017862625,4.584614299999999,,,,,,,,,,,80524.625,114021.67,199109.64,206664.14,101180.21,208928.23,
2492,354.2397961704703,4.235224700000001,,,,,,,,,,,1568771.8,1932429.4,1779248.2,1283612.1,1858786.2,2000767.6,
2404,354.23986041158037,3.9302652,,,,109.0,,,,,,,7933893.0,9802655.0,8434546.0,3711655.8,8512033.0,10086971.0,
3055,354.3009190992842,7.347889,,,,,,,,,,,162703.98,101195.7,217230.36,145497.83,142989.98,196659.56,
3105,354.3011508319068,7.492560000000001,,,,,,,,,,,358761.44,286996.28,414349.8,720482.0,351806.7,382469.94,
3231,355.158287024091,7.687443300000001,,,,1.0,,,,,,,5685776.5,4601820.0,6009395.5,6041281.5,5665605.0,9502517.0,
1214,355.1623009224132,2.3953482999999998,,,,111.0,,,,,,,1347600.5,2012611.6,4078984.2,3656835.5,1543052.8,3621427.2,
1036,355.198672781022,2.1917164000000002,,,,,,,,,,,482409.0,523083.4,2868730.2,2284226.5,713461.2,2426255.5,
3750,355.3216631309826,10.968774,,,,,,,,,,,53228.5,220352.06,384846.53,494209.72,455015.66,98875.76,
3740,355.32168509645317,10.722014999999999,,,,,,,,,,,65332.085999999996,1204310.1,121733.63,367130.12,31450.477000000003,401899.44,
3158,355.32169364315666,7.658811999999999,,,,1.0,,,,,,,79839096.0,61722256.0,73406264.0,78661990.0,79596990.0,97857816.0,
3743,355.3216952060256,10.790055,,,,,,,,,,,162663.06,60265.83,1839167.8,136809.72,31450.477000000003,189306.75,
3467,355.32175239074786,8.351546,,,,,,,,,,,96896.55,94359.2,103024.71,103666.48,89266.38,117773.08,
3735,355.32176639079734,10.545423,,,,,,,,,,,747355.7,179123.86,113306.586,31569.152000000002,258920.05,29008.902000000002,
3497,355.3217923290583,8.465896,,,,68.0,,,,,,,11038533.0,7343119.5,9130197.0,8975412.0,10751071.0,13304385.0,
1580,356.1463459299812,2.7291539,,,,18.0,,,,,,,1791693.0,1467594.5,7326639.5,1976473.8,1112236.0,1556897.8,
1119,356.14642829788215,2.3407428,,,,,,,,,,,1143947.0,1258543.8,3916264.2,387184.53,938609.7,1581055.5,
915,356.14643878570473,2.0969799,,,,,,,,,,,283530.5,2078712.0,1253411.4,571088.44,76687.32,217415.66,
1006,356.14644131105865,2.1644012999999998,,,,,,,,,,,491870.25,5469272.5,904714.94,995943.8,258961.69,653076.4,
1314,356.14647266030283,2.4816074,,,,,,,,,,,6589857.5,1335728.6,3769946.8,10146570.0,3879594.8,6852675.0,
3226,356.1602897797237,7.6866574000000005,,,,1.0,,,,,,,1308021.6,1052542.0,1384807.6,1391800.5,1314614.2,2252308.2,
2451,356.1825891721767,4.052912999999999,,,,,,,,,,,110655.31,179869.88,62259.855,33384.414,240713.98,52824.332,
1728,356.18259596084397,2.9326842,,,,,,,,,,,22625.772999999997,594829.0,378520.06,418298.38,1124877.0,275537.84,
1852,356.1827663567971,3.035477,,,,104.0,,,,,,,1302738.0,1604366.5,2669607.2,2093613.6,2511761.2,2079671.1,
1970,356.18283840208215,3.1758892999999997,,,,45.0,,,,,,,1272532.6,1807898.5,2700826.5,1866323.1,1515178.4,1970245.5,
2857,356.2804008982257,6.044559,,,,,,,,,,,0.0,0.0,38275.54,62708.926,0.0,48731.684,
2987,356.28067629404495,6.912714500000001,,,,,,,,,,,279977.44,323938.25,381863.44,403397.5,563252.0,263820.16,
3159,356.32497287787095,7.658811999999999,,,,1.0,,,,,,,19315196.0,14843528.0,17694954.0,18993086.0,19124466.0,23520512.0,
2295,357.1126359379655,3.6895493999999998,,,,,,,,,,,39443.652,156535.23,501130.8,146497.72,279371.25,657662.94,
1467,357.1777278805481,2.6091535,,,,,,,,,,,171310.17,281298.53,724691.94,687448.4,412958.75,698180.1,
3160,357.3279137899249,7.6579820000000005,,,,1.0,,,,,,,2454518.2,1893309.1,2265671.2,2412278.2,2450424.0,3045065.2,
1564,358.1773997276571,2.7702433999999996,,,,18.0,,,,,,,30337.327999999998,76093.93,1511492.2,1365857.8,40096.777,1314418.9,
1034,358.1983752391259,2.177808,,,,,,,,,,,257838.75,354907.03,1009463.4,679777.44,675655.06,692999.56,
1265,358.19842756066424,2.4438782000000003,,,,112.0,,,,,,,553875.1,775361.4,551669.25,341636.72,912501.56,380945.16,
295,359.156931600714,0.6381915,,,,57.0,,,,,,,299276.03,425556.88,714002.0,735157.25,515675.4,637173.8,
2143,359.97111862102713,3.3995733,,,,,,,,,,,10412.484,58780.812000000005,531215.3,950380.0,80552.76,569193.25,
2598,361.1770050495162,4.7141665999999995,,,,,,,,,,,165417.48,231352.77,423938.47,631312.1,214187.14,542045.1,
2825,361.1995339494972,5.8944373,,,,172.0,,,,,,,586592.1,579760.0,788800.75,790762.56,574330.9,919838.8,
699,362.0506753076744,1.1548908000000002,,,,103.0,,,,,,,0.0,3394.4358,1018452.25,966443.56,228295.69,867731.56,
281,362.14694454740504,0.6190316,,,,12.0,,,,,,,1996655.9,1466584.5,294034.1,418360.25,1088737.8,274374.12,
2946,362.1762983518193,6.628099000000001,,,,,,,,,,,53296.405999999995,71602.2,146730.36,161757.14,37425.61,380489.5,
650,363.17847687051193,1.1405276000000002,,,,148.0,,,,,,,148925.95,87401.266,910671.56,1348906.9,543041.2,887028.1,
2763,363.1788979334865,5.4915047,,,,131.0,,,,,,,31678.522999999997,30445.145,40503.83,46421.31,31524.037,39743.61,
2870,363.2152124746702,6.1666512,,,,52.0,,,,,,,762374.2,675006.94,898234.06,902318.6,812625.4,1002339.3,
895,364.15162512349104,2.0199903999999997,,,,28.0,,,,,,,0.0,15197.212,2194768.8,1016144.9,6782.4619999999995,1086058.2,
739,364.1988573560525,1.2135655,,,,,,,,,,,2904154.5,4168982.8,63957.867,6914.588000000001,516040.2,13459.395,
349,364.19889042118865,0.6498349,,,,,,,,,,,1509566.6,235117.6,1156437.8,259514.72,2114657.2,951776.7,
257,364.19889958691283,0.5959876000000001,,,,115.0,,,,,,,335734.6,817180.7,5370884.0,3403938.0,1390148.8,5488980.0,
943,364.19905331723857,1.9910251,,,,,,,,,,,14247734.0,23997754.0,107740.03,90373.08,28225534.0,72395.125,
1939,365.08907065496635,3.1623737999999997,,,,,,,,,,,29506.244,111373.28,1191439.8,1328200.8,229786.06,927155.8,
3091,365.2365357623685,7.4487395,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7236326.5,
3027,365.2365649317708,7.1365229999999995,,,,,,,,,,,7828799.0,5813669.5,10064767.0,937619.5,0.0,110632.77,
3010,365.2365747881049,7.095662599999999,,,,,,,,,,,4404801.5,10502022.0,6628547.5,3495473.8,13659625.0,0.0,
2859,365.2693937347768,6.1094728,,,,,,,,,,,29327.132999999998,48421.73,77384.66,46705.117,60434.65,74928.95,
2843,365.2694510908049,5.9713817,,,,175.0,,,,,,,558242.6,752234.2,965043.1,743878.3,864840.75,1017823.4,
2817,365.2694713430842,5.841549,,,,,,,,,,,550010.5,737115.25,954445.6,731364.9,821115.06,1052974.2,
1317,368.1940263009176,2.4815695,,,,,,,,,,,537068.44,535149.9,316308.88,297949.2,478552.03,311090.44,
2362,368.21899855227934,3.8501406000000005,,,,,,,,,,,103017.46,189060.44,308703.94,332186.53,173389.06,490211.44,
3145,368.31668280477516,7.653110000000001,,,,1.0,,,,,,,1949165.1,1450270.6,3681458.2,4859307.0,2300816.5,4458998.5,
3058,369.3008442279161,7.364202000000001,,,,0.0,,,,,,,2656233.2,2657640.2,4244563.0,5004351.5,3404753.2,4712291.5,
2977,369.30094423589713,6.861921000000001,,,,61.0,,,,,,,185680.47,143482.9,142980.84,252407.86,226975.36,123819.016,
2961,369.3009746476724,6.7035155,,,,20.0,,,,,,,283236.34,299203.88,359995.66,447434.4,370102.5,364693.34,
3291,369.33724686928764,7.879808000000001,,,,,,,,,,,1399158.0,1239236.2,1080127.1,1298229.8,1400571.0,1725218.9,
3524,369.33742763795004,8.638173,,,,,,,,,,,9552195.0,5334660.0,5192684.0,4575627.0,7671053.0,8095152.0,
1678,370.1618595122004,2.8099802000000005,,,,58.0,,,,,,,533664.0,518131.88,1106906.4,1939756.4,608547.2,826470.0,
1523,370.1619359398845,2.6595,,,,,,,,,,,4087621.0,3775129.5,29044290.0,18947760.0,6610447.0,12431289.0,
1332,370.16197290430335,2.4797037,,,,,,,,,,,3076911.2,6385576.5,13160677.0,13563540.0,4535542.0,12492445.0,
1190,370.16197990846365,2.424208,,,,,,,,,,,414748.75,3078692.0,6366204.0,1081836.4,8327358.0,5480657.5,
1982,370.19835156133973,3.1885254,,,,45.0,,,,,,,752988.4,1038522.0,1277594.8,911080.94,455375.72,1157090.1,
3290,370.3406093381229,7.881607000000001,,,,,,,,,,,332498.5,301358.53,255938.28,309593.62,326065.44,414707.62,
3310,371.31649492844736,8.041961,,,,,,,,,,,695712.0,522441.2,557699.44,693231.6,711872.3,455599.4,
3015,371.3165118802576,7.084037299999999,,,,,,,,,,,511856.88,499092.75,572674.56,753293.94,597032.94,521956.72,
3265,371.3165120192769,7.722206599999999,,,,,,,,,,,292595.34,208654.56,286287.7,339458.9,332701.88,340743.3,
2918,371.316535463704,6.4367585,,,,,,,,,,,11156.621000000001,18322.564,33211.414,36215.75,30911.56,32294.129,
3345,371.31655239389005,8.131455,,,,10.0,,,,,,,383125.8,174183.34,233701.25,261980.33,326621.2,504344.8,
2934,371.3165568692887,6.5381503,,,,,,,,,,,63742.22,77726.87,117622.164,133221.38,107969.81,108195.375,
2984,371.31660885533256,6.8912277,,,,,,,,,,,461467.22,468658.6,525398.7,581176.25,536841.25,524802.25,
2951,371.316695271352,6.656086,,,,51.0,,,,,,,33155.605,33575.617,35545.16,34853.656,52835.957,36135.508,
2962,371.31680174935883,6.732187700000001,,,,,,,,,,,81712.17,86547.24,110379.89,127517.945,111925.83,113141.04,
326,372.10458515911847,0.6672222,,,,,,,,,,,957235.75,1088076.5,5001800.0,6012477.0,1888760.4,4859559.5,
1070,372.1234216455164,2.2215414,,,,,,,,,,,113406.33,68102.83,1193240.0,1508948.9,72494.336,1202340.4,
1306,372.21405436576896,2.4595938,,,,,,,,,,,425443.06,649021.2,302314.94,58469.387,827054.6,171627.56,
1234,373.20883090811066,2.4005742000000003,,,,,,,,,,,985296.06,1234483.0,191474.9,24293.365,1436849.6,63067.117,
3035,373.295842741622,7.162594,,,,,,,,,,,458954.94,497124.53,637423.7,737986.25,663050.56,302391.06,
2131,374.172323196008,3.3751889999999998,,,,37.0,,,,,,,408164.06,429221.66,514639.6,546067.06,403289.25,540683.56,
1169,374.1750520277457,2.33928,,,,,,,,,,,939827.44,1010712.06,757824.75,501130.1,889609.1,854311.8,
2477,374.20842546133485,4.187786,,,,,,,,,,,270274.4,336342.84,168713.31,131841.52,321320.9,167607.6,
2016,374.2084713871834,3.231061,,,,99.0,,,,,,,2665689.0,3061005.8,1750670.4,1117827.4,2461776.5,2095166.1,
2499,374.2084807865073,4.2613277,,,,136.0,,,,,,,174396.84,230905.22,101856.836,61463.35,195051.3,128631.11,
2739,374.2446814588634,5.3589,,,,86.0,,,,,,,168851.53,521724.44,364415.66,257532.42,319484.28,440719.4,
2569,375.18453997640717,4.601571599999999,,,,,,,,,,,206835.42,263503.7,481331.16,1157996.1,484806.84,375067.25,
2551,375.18455174718787,4.5213566,,,,,,,,,,,117133.32,169377.52,540111.25,507075.12,260241.17,303678.44,
2594,375.1845590151404,4.645625,,,,,,,,,,,217242.56,342115.53,1169159.2,1003476.8,448461.25,1103017.1,
1279,376.18778268371386,2.4468693999999998,,,,112.0,,,,,,,1683374.1,1908749.6,36327.332,27074.693,1578078.6,33370.85,
59,377.0854160609425,0.38496694,,,,,,,,,,,888346.75,517752.3,552473.06,209841.52,591444.94,524532.1,
141,377.08542506712405,0.4371405,,,,110.0,,,,,,,879246.56,489568.1,867340.9,1530332.8,517042.16,1434843.2,
3082,379.1581008247831,7.4469833,,,,,,,,,,,179287.45,204896.8,238904.77,221867.92,260381.5,742233.25,
2432,380.14638759160607,3.9880940000000002,,,,,,,,,,,69437.49,137651.69,287027.94,194880.33,401292.88,150351.94,
3278,381.1737902416665,7.7864127000000005,,,,,,,,,,,183669.77,201746.69,155785.44,216518.33,336224.56,877298.1,
2779,381.22582973269203,5.5898075,,,,,,,,,,,347184.06,346049.44,652150.6,445774.7,388981.84,502890.22,
2750,381.22620969380796,5.4208474,,,,,,,,,,,25294.467,25758.18,46437.793,40348.152,23544.093999999997,39280.99,
2521,381.22823972557967,4.404897,,,,,,,,,,,43857.977,55659.676,75512.28,67679.08,46270.457,97259.66,
2720,381.26448788157893,5.2815056,,,,,,,,,,,327810.2,474403.28,691783.4,627390.5,510968.06,690603.7,
2761,381.2644937044837,5.4871620000000005,,,,131.0,,,,,,,276716.84,482022.44,495635.53,374585.9,477161.47,505998.28,
2839,381.26451739177145,5.953544,,,,,,,,,,,57753.543,96465.69,133565.45,114181.56,94335.164,153580.98,
2818,381.26452074882627,5.8517933,,,,,,,,,,,290189.56,547736.1,817392.9,632468.25,560765.06,909051.2,
3462,381.3010605150071,8.357398,,,,,,,,,,,5301849.5,3543992.8,5896984.0,7383382.0,5501853.5,11263397.0,
3282,381.33732723230133,7.817081,,,,,,,,,,,146205.36,84911.77,468340.38,982709.94,159852.39,472720.78,
3507,381.3374190727445,8.500623,,,,194.0,,,,,,,9607621.0,6595099.5,8373343.5,9564252.0,8729937.0,13693751.0,
2444,382.19839697910135,4.0361080000000005,,,,32.0,,,,,,,6049860.0,7727658.0,2005398.4,1195809.5,8194853.5,1826453.1,
3506,382.34076203062307,8.500645,,,,,,,,,,,2443486.8,1663711.1,2113332.5,2440967.2,2205022.0,3539636.0,
3281,382.34171446919515,7.816194500000001,,,,,,,,,,,20871.828,3322.5989,90400.445,213285.7,20392.26,80426.664,
1096,383.05883891924975,2.2629460999999997,,,,,,,,,,,150949.34,189600.89,315426.75,442468.1,189466.03,327129.2,
2865,383.17599833356013,6.1631217000000005,,,,52.0,,,,,,,487254.8,664116.4,546062.5,428744.6,770198.3,465110.9,
2832,383.1760112690412,5.914,,,,15.0,,,,,,,667644.9,954472.06,707880.25,442678.47,1095681.8,692728.7,
2810,383.176059333741,5.7970467,,,,41.0,,,,,,,1504350.5,2107819.8,1629583.8,763712.1,2852023.0,1265019.4,
3378,383.1894807049817,8.139585,,,,10.0,,,,,,,4041960.5,2427951.2,3458578.8,3098077.2,3326131.8,7621247.0,
2728,383.1896528481079,5.3174660000000005,,,,,,,,,,,0.0,7677.6924,75102.055,40162.61,23342.777000000002,68153.18,
1576,383.2299765240593,2.742387,,,,156.0,,,,,,,7118835.5,8698569.0,1233944.5,675587.3,7686502.0,906394.94,
1447,383.2300290774977,2.6045287,,,,84.0,,,,,,,1184662.1,1449547.5,147492.2,11831.952,1207076.9,174637.08,
3431,383.3166180660977,8.179998,,,,210.0,,,,,,,740073.44,283120.5,446037.16,315593.84,613424.06,953939.6,
3114,383.3166256690899,7.593524499999999,,,,,,,,,,,245750.14,121965.03,318536.88,195676.28,292622.72,372001.66,
3323,383.3529722272351,8.089324000000001,,,,10.0,,,,,,,6332643.5,4438981.0,4472345.5,4908278.0,5698003.5,8128596.0,
3744,383.35305944588754,10.806202,,,,,,,,,,,0.0,28809.365,164041.19,3693.7544,0.0,0.0,
3544,383.35317764658544,8.809248,,,,39.0,,,,,,,29096954.0,15281548.0,15092576.0,12658139.0,23714746.0,28387258.0,
3598,383.35318175287466,9.263986000000001,,,,183.0,,,,,,,201840.83,58919.655999999995,31666.014,45381.758,133034.9,220226.14,
3533,383.353273626869,8.694661,,,,,,,,,,,159351.0,75734.3,68940.305,49973.445,111023.87,122301.28,
3379,384.1917969196945,8.139638,,,,10.0,,,,,,,1050644.5,635715.2,902385.6,814665.75,863377.8,2047943.5,
2647,384.1927624562004,4.9361377,,,,160.0,,,,,,,254206.19,342232.2,135155.81,23629.237999999998,341571.75,78395.95,
2753,384.19276536936064,5.439636699999999,,,,,,,,,,,13241.266000000001,34873.0,51640.36,29935.827999999998,40442.242,40825.598,
1046,384.966229155528,2.212837,,,,,,,,,,,172450.1,451443.53,1668285.4,498898.44,562176.4,571240.9,
1277,385.1728914185971,2.4507804,,,,81.0,,,,,,,1282941.1,1684166.1,3073691.5,3206439.0,2152816.0,2520043.5,
2339,385.188191916689,3.8160608,,,,,,,,,,,356261.1,443934.12,464731.53,399777.62,444599.62,449549.16,
1033,385.2091765591342,2.2225382000000002,,,,97.0,,,,,,,1524832.2,1625579.9,110775.66,24416.627,1905894.8,119096.305,
3439,385.33227554412673,8.25583,,,,,,,,,,,685785.5,444439.78,524634.94,590417.44,683349.1,666407.7,
2431,386.1722907964568,3.9854481,,,,,,,,,,,60094.504,85628.53,207994.31,204055.4,124406.77,186533.23,
2157,386.1724347263847,3.4205616,,,,,,,,,,,0.0,0.0,573966.4,1154144.9,0.0,850644.2,
1912,387.08451323191287,3.1293118,,,,,,,,,,,0.0,0.0,10591.025,2124374.5,0.0,44143.9,
1922,387.10867565868506,3.1271904,,,,,,,,,,,13472.544,48472.418,419230.4,788730.06,11267.028999999999,381388.5,
2044,387.1087919154633,3.2737439,,,,,,,,,,,45266.504,53964.344000000005,324248.84,528228.75,69020.78,261537.58,
45,387.114392503064,0.38193431,,,,110.0,,,,,,,983875.1,1334161.4,2686150.5,2483375.5,2155052.0,2388013.5,
3172,387.16273593621133,7.669233,,,,139.0,,,,,,,500218.75,524280.66,534469.44,571431.1,576590.1,664266.56,
1329,387.22501869462684,2.4779202999999996,,,,81.0,,,,,,,648587.5,985023.6,330999.25,90778.62,1151509.2,174095.2,
