Filename,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML,NEG_TJGIp10_1_Run23.mzML,NEG_TJGIp10_2_Run133.mzML,NEG_TJGIp10_3_Run210.mzML
94/192.0666mz/2.97min,674453.3,478064.7,520074.75,625900.25,538577.9,571175.94
95/153.0557mz/2.98min,205231.05,700604.56,825801.06,299529.8,858547.75,714689.6
96/456.2004mz/2.99min,69451.23,115060.05,118270.31,138338.36,180995.34,111584.055
97/341.1006mz/3.0min,133136.17,162445.8,182483.23,422434.1,463293.75,265121.25
98/165.0557mz/3.02min,710869.06,951157.7,894746.1,883957.2,916316.2,849696.5
99/173.0819mz/3.04min,484495.03,371902.28,408927.53,452364.9,476498.12,421918.3
100/164.0354mz/3.05min,596248.4,621138.6,616422.75,491199.6,508962.03,506531.66
101/186.0772mz/3.06min,751721.4,827539.5,852534.44,925833.7,976180.0,927418.7
103/456.2005mz/3.1min,479606.62,690616.44,641559.7,897461.4,1067860.2,649518.06
104/227.129mz/3.19min,178045.78,181693.89,193533.22,241294.25,203050.52,167297.67
106/245.0932mz/3.2min,1894369.5,2654307.2,2527735.5,3095423.2,2901843.8,2505461.2
107/329.124mz/3.21min,224558.52,176168.56,274336.78,265080.66,240781.66,323002.75
108/195.0663mz/3.21min,33409.28,27895.129,50549.05,42109.695,38860.316,59354.863
109/177.0557mz/3.3min,88605.086,74620.5,109777.08,84213.98,77738.305,114474.82
110/178.051mz/3.25min,575404.44,568215.5,574364.94,524144.62,548342.2,484771.62
112/144.0455mz/3.27min,513206.5,301320.53,319832.7,419759.2,332709.84,316798.62
113/261.1343mz/3.27min,344645.75,421772.78,395828.06,666406.2,598469.06,503952.2
114/262.1376mz/3.35min,250471.33,304493.25,281421.0,77527.66,468483.03,322943.66
116/173.082mz/3.31min,30709.826,56400.992,29860.58,0.0,0.0,0.0
117/487.3057mz/3.32min,35397.53,0.0,0.0,22686.455,0.0,0.0
118/138.0197mz/3.32min,1879500.2,1327426.9,1155854.9,1867194.5,1518160.1,1239468.8
119/261.1344mz/3.36min,3143275.0,3644073.5,3471753.5,5986702.5,5340122.5,4480744.5
120/329.1219mz/3.36min,136420.83,280547.44,272541.03,284370.84,372039.0,349090.9
121/187.0976mz/3.36min,92946.82,125076.46,211190.56,183905.38,262989.1,241808.47
122/245.0455mz/3.38min,30733.21,29190.623,23235.484,80575.58,70987.17,60444.914
123/269.1031mz/3.41min,36412.746,37768.895,50124.723,41831.113,32777.01,53794.38
124/177.0557mz/3.41min,92775.5,97754.79,137077.78,103514.23,93962.0,145969.64
125/599.2933mz/3.43min,0.0,0.0,0.0,0.0,0.0,32565.713
127/509.1564mz/3.44min,48140.594,0.0,0.0,0.0,0.0,0.0
128/277.0723mz/3.44min,170910.34,162168.1,260119.14,190133.47,269075.06,346224.62
129/187.0976mz/3.45min,7811067.5,5778342.0,6005728.0,8081108.0,9233433.0,8133365.0
130/209.0795mz/3.45min,512816.75,468116.38,478276.28,533596.1,709584.44,655491.56
131/145.087mz/3.45min,345834.47,632303.06,517989.66,439804.2,440853.03,404943.03
132/228.1031mz/3.49min,522694.94,179305.78,184535.11,275500.66,157213.2,165646.55
133/237.0769mz/3.51min,411952.44,0.0,0.0,61798.902,0.0,0.0
134/165.0557mz/3.53min,54281.195,43442.84,30326.121,45953.05,53561.406,38149.227
136/177.0557mz/3.53min,770437.7,822041.0,1061123.5,853408.1,822268.4,1130123.4
137/269.1031mz/3.53min,439501.22,464396.16,589770.7,467622.66,463635.0,641259.25
138/195.0663mz/3.53min,65132.766,60196.402,89083.94,71665.47,62693.35,94412.04
139/145.087mz/3.53min,728878.44,854496.75,800462.4,1072457.4,858554.3,733300.44
140/227.1289mz/3.54min,0.0,84119.94,47461.285,38432.42,40211.65,29167.74
141/191.0748mz/3.59min,140575.33,389054.47,477026.25,75260.75,456592.16,387927.1
142/466.221mz/3.59min,147359.38,77799.5,72748.99,106496.23,109178.6,78496.7
143/144.0455mz/3.59min,3563355.5,1725043.1,2189190.0,2367061.2,1794559.4,1872609.9
144/466.221mz/3.66min,277676.1,528740.9,502405.34,743740.0,731936.2,507375.22
145/292.1192mz/3.69min,474759.53,428621.88,530174.2,793569.3,781190.2,654298.5
146/471.166mz/3.69min,88657.53,214109.84,246078.38,61083.105,239703.12,201188.83
147/214.145mz/3.69min,560923.9,277626.44,353474.4,103266.57,38966.664,45379.047
148/191.0748mz/3.64min,534429.3,457047.1,481849.44,334578.7,352734.53,400117.3
149/489.1766mz/3.7min,192830.44,123879.79,152680.61,129510.76,132100.25,134542.05
150/215.1289mz/3.73min,78154.22,158736.62,162292.69,160971.53,147613.69,128490.125
151/191.0748mz/3.69min,823386.6,203080.92,236465.77,261282.94,0.0,185214.03
152/195.0663mz/3.75min,299838.8,399830.56,492116.16,434115.28,505108.06,615361.06
153/171.1027mz/3.75min,827897.3,636515.8,669460.8,836052.3,1025396.5,778905.6
154/459.2825mz/3.75min,284666.4,269926.72,195989.39,584424.5,504014.5,593423.44
155/516.2239mz/3.77min,449636.16,137273.45,346968.84,184489.31,190655.97,157303.92
156/159.1027mz/3.79min,376076.34,505325.47,536920.94,620210.0,474282.1,459927.5
157/471.166mz/3.79min,604134.75,443201.2,554430.5,590854.6,462547.9,572277.75
158/534.1616mz/3.79min,510990.53,250383.6,237187.33,542392.5,298490.97,236534.11
159/517.1714mz/3.79min,2809660.0,2656481.2,3619063.8,2756040.2,2830951.5,3709109.0
160/507.1427mz/3.79min,1837114.1,851515.1,871990.3,1746187.2,948653.8,839149.3
161/518.1748mz/3.79min,798614.56,765300.0,963319.44,771761.7,814807.94,983572.1
163/236.0962mz/3.79min,11244.371,2543202.0,2939752.5,6901.368,2059790.5,1847745.2
165/281.1394mz/3.81min,241364.34,275508.94,228647.69,391989.72,338390.88,197617.0
166/201.1133mz/3.82min,322210.2,295576.34,287401.0,364542.16,315954.2,276951.1
168/227.129mz/3.83min,7573.177,41661.56,42204.26,36046.367,65851.46,53703.707
169/317.0302mz/3.87min,1212668.6,424457.56,519295.22,1497974.9,1131340.4,1066761.8
170/489.1767mz/3.87min,890836.1,1195220.8,1515112.0,775335.4,937744.6,1382100.8
172/525.1533mz/3.87min,657861.6,326114.12,322174.53,546410.06,274472.1,285835.56
173/535.1824mz/3.87min,254274.53,298314.25,376663.25,200362.33,224397.11,345868.66
174/373.1657mz/3.88min,49398.688,20859.918,29684.916,48657.277,36095.195,30882.377
175/236.0962mz/3.86min,3429346.5,2589477.8,1993896.5,2684556.5,0.0,1332217.8
176/473.1819mz/3.92min,394973.72,308128.3,391990.03,415220.2,303838.78,334660.28
177/596.2844mz/3.92min,1007834.25,1132255.8,1201808.5,1319789.2,1277628.0,1130850.1
178/213.0154mz/3.94min,245782.95,446340.25,506491.8,473215.03,750918.06,493754.6
182/469.1503mz/3.95min,134330.55,84507.15,100070.586,68986.92,110313.2,94740.28
183/459.2027mz/3.94min,475694.56,297472.2,292179.12,335500.1,272569.4,245457.5
184/423.2388mz/3.95min,20055.31,28809.07,26403.914,41886.156,43438.676,30569.504
185/419.1713mz/3.95min,150144.81,69168.44,78719.15,124912.01,92298.89,87443.2
186/411.1813mz/3.97min,49496.035,94494.65,104091.586,96784.016,106892.14,102579.95
187/187.0977mz/4.0min,4354.2363,33010.613,40597.242,42776.473,57904.316,131086.27
188/245.0456mz/3.98min,241149.53,242211.9,221514.36,621816.4,495136.84,522093.75
190/171.1027mz/4.0min,593193.3,396569.9,440998.44,494128.6,469303.28,417729.8
191/525.1533mz/3.95min,64351.137,80140.83,71293.14,34120.66,58874.188,72624.35
192/535.1823mz/3.99min,50740.297,42131.13,57889.312,33410.05,48757.82,49744.656
193/469.1503mz/4.02min,149681.92,49566.285,62790.2,120368.43,51906.35,54255.99
195/487.1611mz/4.02min,169003.61,98659.99,121429.15,86192.01,93370.26,106518.92
196/228.1605mz/4.03min,561243.9,334784.34,406644.44,127022.47,37662.87,50681.152
197/431.2075mz/4.03min,223404.12,205440.89,197484.31,264580.8,180547.31,212100.12
198/225.1133mz/4.05min,314786.84,774979.0,742940.8,711125.3,722655.06,558425.1
199/165.0557mz/4.05min,174095.3,127523.81,117182.31,143146.97,137834.28,167879.34
200/159.1027mz/4.07min,445455.3,730753.1,480260.97,877575.8,764613.94,818957.94
201/301.1657mz/4.08min,221667.33,266994.38,246735.03,391930.84,326343.28,299320.84
202/489.1769mz/4.03min,162193.38,309403.78,306756.03,153641.62,285900.16,280150.34
203/580.289mz/4.12min,1265149.2,1345643.1,1360551.6,1285718.9,1507130.2,1163906.4
205/517.1715mz/4.13min,346212.38,314172.5,341788.72,305668.0,345526.62,310863.4
206/536.1778mz/4.14min,3292736.2,1590140.6,783936.25,3340843.8,1692926.0,869870.0
207/329.1757mz/4.13min,303099.75,329388.9,371716.88,300230.1,297151.9,358300.62
208/541.1677mz/4.13min,389022.47,552786.44,626874.9,345717.66,493275.28,645198.75
210/947.3702mz/4.13min,1163880.1,1281038.4,1550331.1,1128403.8,1210568.1,1598307.6
211/117.0191mz/4.13min,302720.97,347611.2,363641.0,303322.3,330750.5,365647.28
212/519.1869mz/4.13min,38866656.0,39910064.0,44321564.0,37439660.0,35061084.0,44922590.0
213/473.1816mz/4.13min,43609576.0,48181510.0,54887788.0,42982412.0,43856972.0,54072812.0
215/509.1582mz/4.13min,18196096.0,8078002.5,7326211.5,17305036.0,8010247.0,7298148.5
217/252.0732mz/4.14min,0.0,1352694.8,1549753.4,0.0,1169291.8,936238.9
219/915.3811mz/4.14min,204294.67,269972.84,323300.44,252666.33,298326.3,268277.97
223/401.1604mz/4.14min,1247228.1,1275387.6,1357464.9,1426249.5,1334854.0,1194407.5
224/195.0661mz/4.14min,277167.84,340409.8,341795.38,337299.12,347026.5,302350.7
225/441.1917mz/4.15min,3374473.5,4344792.5,4405025.5,4160415.2,4288919.5,3885627.0
226/487.1971mz/4.15min,3557304.0,4256763.0,4292996.0,4274547.5,4125840.2,3798266.0
227/775.3544mz/4.14min,169787.53,227107.38,222317.3,319892.2,303980.66,288414.3
228/423.1814mz/4.15min,184773.56,229231.72,233521.81,226671.8,230242.0,193363.1
229/301.1655mz/4.15min,2080049.9,2839758.8,2675268.8,3878141.0,3748574.2,3163225.0
230/183.1388mz/4.15min,88585.49,136516.89,124518.086,190975.17,179435.31,147804.39
231/477.1683mz/4.15min,1493993.2,671759.5,570820.2,1677154.4,762103.3,502489.88
233/431.2074mz/4.16min,187332.36,162591.52,154600.06,223643.61,180064.05,160263.33
235/535.1818mz/4.16min,1992193.6,2371601.8,2525774.5,1433093.5,1892469.1,2215450.0
236/525.1529mz/4.16min,2822301.8,789473.2,669281.5,1943057.1,779609.06,592938.8
238/551.2134mz/4.17min,396999.1,600219.44,641994.2,882284.44,775220.7,780122.5
239/449.2179mz/4.17min,181420.92,94454.164,78757.64,97030.305,75846.43,75314.8
241/215.1288mz/4.18min,372745.03,334927.7,296945.1,349566.62,422180.88,324315.4
242/503.1923mz/4.18min,2073611.1,2238489.8,2516704.0,2166320.2,2215864.0,2580813.8
243/549.1977mz/4.18min,969157.9,907389.06,1003494.25,991022.6,865237.0,1053078.1
244/227.1288mz/4.19min,60364.883,210443.8,164177.7,162864.4,169791.45,107961.92
246/539.1688mz/4.24min,85459.66,329102.53,324484.94,80294.52,443666.94,5337.559
247/269.1758mz/4.2min,353756.84,481394.9,581374.4,604404.94,561255.3,420190.0
249/471.166mz/4.24min,3574786.8,3335231.8,3911809.2,3239932.8,3446215.0,3858356.8
250/247.0611mz/4.2min,333806.22,67930.11,99787.82,90638.6,67353.695,94436.08
252/472.1696mz/4.24min,998903.4,896423.25,1100193.2,867674.25,945422.44,1072518.9
253/489.1769mz/4.25min,866730.8,350181.72,471268.0,313958.3,356480.84,439730.84
255/493.2441mz/4.25min,679990.6,773369.7,905861.25,848709.7,808010.25,943532.8
257/441.1918mz/4.25min,2030552.0,1911663.5,2298797.0,1760946.8,1816324.4,2107468.5
259/503.1572mz/4.26min,413378.7,478103.6,489708.7,362516.1,429396.6,454825.0
260/493.1272mz/4.26min,435406.47,235796.19,201383.5,397252.12,236513.11,173705.5
262/357.1708mz/4.27min,489912.4,271566.9,349256.6,383847.78,338616.16,409874.3
263/263.0924mz/4.26min,904496.7,193948.23,315858.25,192443.4,163949.05,233633.06
264/389.1607mz/4.28min,186252.19,107756.055,134651.11,155924.52,146810.58,159904.06
265/117.0193mz/4.28min,132711.47,254503.56,320370.78,224254.83,293893.56,357017.9
266/503.1924mz/4.29min,664436.9,814606.1,971812.4,776900.75,758518.8,962328.1
268/549.1978mz/4.29min,1873538.6,1961721.5,2409063.0,1777288.5,1824610.0,2453038.5
270/539.1691mz/4.29min,1704537.8,969309.7,979720.56,1655107.6,945083.75,961725.06
271/566.1878mz/4.29min,422821.25,245459.44,195944.89,446085.34,237765.05,228190.16
272/487.1612mz/4.3min,533520.6,463619.62,520640.12,544589.25,503765.34,520109.38
273/535.1809mz/4.26min,102112.84,73514.86,78708.96,146589.1,252480.36,213713.16
274/252.0734mz/4.28min,670902.3,15028.077,0.0,885248.8,0.0,0.0
275/417.1555mz/4.32min,411336.7,400046.0,373006.8,416903.78,331718.22,318927.2
276/183.139mz/4.33min,488498.53,311513.88,326264.25,527943.25,608280.06,522063.28
277/227.1289mz/4.34min,3767329.2,2511739.5,2647868.5,3981706.0,4610467.0,4050226.5
278/451.2339mz/4.35min,188229.03,79870.4,77084.914,107845.91,87283.28,83970.81
279/477.2129mz/4.35min,33825.38,47150.22,64475.508,48538.26,46039.695,64346.33
280/395.1863mz/4.35min,1091666.4,1430869.2,1533995.1,1440113.0,1542480.5,1415949.1
281/413.1969mz/4.35min,150325.5,192902.75,200551.08,217554.12,217013.89,198564.62
282/507.2234mz/4.38min,99110.27,92494.625,142581.7,120591.55,92748.62,126158.09
283/242.1762mz/4.35min,2828104.2,2126931.8,2106428.0,1673078.2,384288.1,664838.94
284/525.1739mz/4.35min,20944.95,96074.484,97133.13,44413.797,75326.89,92150.445
286/447.2025mz/4.38min,211834.58,848884.6,865688.9,267849.0,923210.8,788718.8
288/636.3156mz/4.39min,314345.9,468592.0,471304.78,440303.6,442390.62,414688.62
289/263.0924mz/4.41min,982245.8,100213.48,82714.56,79914.516,90963.414,120372.15
290/169.087mz/4.4min,567183.3,386900.16,421309.6,548468.94,482752.75,405456.6
291/391.1764mz/4.42min,1038594.25,1048816.4,1061740.4,1222312.1,1107085.2,1064865.9
292/497.2757mz/4.4min,111255.945,124370.305,124930.13,201647.97,111156.18,161951.97
297/459.2026mz/4.43min,3763402.0,2847455.8,3540917.8,4168978.0,3062557.0,3676772.2
299/457.1869mz/4.44min,1894389.8,1669416.4,1749581.2,2035088.6,1678721.2,2123072.0
300/331.2279mz/4.44min,128452.14,159199.67,155323.75,198595.72,185117.44,170337.69
301/375.2176mz/4.44min,428483.34,507810.44,490651.97,585304.6,580904.2,531509.75
307/477.1685mz/4.44min,8443398.0,3413643.2,3298385.2,7347299.0,3410083.2,3109222.0
309/503.1924mz/4.44min,1303721.0,1352329.1,1496038.6,1371386.8,1323867.8,1544162.0
310/883.3911mz/4.44min,344839.53,504776.25,617283.56,304978.66,424610.78,642336.06
312/423.1814mz/4.45min,556398.7,567812.94,648580.25,536371.8,529534.7,662980.44
313/441.1918mz/4.45min,9728928.0,10333028.0,11994800.0,9373299.0,9672284.0,12012658.0
314/487.1972mz/4.45min,9462431.0,9384351.0,10479177.0,8960155.0,8531232.0,10798122.0
316/195.0662mz/4.45min,517862.12,497779.1,579578.6,491967.03,482675.1,580481.44
318/401.1605mz/4.45min,1300520.0,1092987.5,1244594.5,1223944.0,1091919.5,1296435.0
319/509.179mz/4.45min,178021.83,284198.22,326108.22,199780.67,253573.28,338114.6
320/357.1708mz/4.45min,244572.62,210373.16,236829.55,228867.31,202028.62,243942.94
325/469.15mz/4.46min,492321.78,548286.75,625409.1,534853.56,561083.4,599320.2
326/566.1877mz/4.46min,453369.1,202958.56,183668.55,456066.22,218046.52,159462.31
328/549.1977mz/4.46min,3048038.8,3198186.8,3598834.8,3147586.2,3046726.8,3413914.8
329/539.169mz/4.46min,1259060.2,562084.6,538153.75,1194995.2,563003.56,469147.6
331/417.1555mz/4.47min,338988.84,314567.6,269015.0,325666.88,253634.58,222087.14
333/507.2232mz/4.47min,415311.47,352778.94,540481.56,757646.56,606908.56,704177.9
334/523.2559mz/4.47min,912895.7,839214.94,819328.44,1130411.5,1044860.6,1118459.2
336/423.2389mz/4.5min,200967.08,245685.53,311591.5,317054.12,381278.2,372781.75
338/461.2186mz/4.48min,122591.75,148565.47,215132.36,216526.81,274291.53,312178.4
341/463.2701mz/4.48min,85651.484,136141.27,162297.22,71524.65,127144.09,178439.72
342/214.1449mz/4.49min,43805.88,58728.332,58965.953,59140.652,58001.652,40788.74
343/263.0924mz/4.48min,643519.44,111790.49,159899.17,106740.734,90963.414,131412.4
344/329.2333mz/4.49min,1054207.1,815186.94,898295.06,971652.06,1248720.5,1084975.0
345/480.2016mz/4.5min,233098.31,0.0,6665.151,6951.7656,21606.898,30900.57
347/447.2024mz/4.45min,402263.47,340857.03,120600.16,954932.4,238390.92,285421.94
348/355.1552mz/4.51min,54789.03,47005.305,114333.73,62843.54,60311.64,61591.05
350/517.1712mz/4.54min,792683.4,638675.1,837843.4,634563.75,766786.25,735884.8
352/929.3597mz/4.55min,220222.36,390705.28,469584.9,334927.25,474073.88,436973.72
360/517.3493mz/4.55min,291966.56,108616.484,138821.12,281459.88,176409.69,127664.35
362/507.1424mz/4.55min,1442150.2,576261.56,539050.3,1079442.2,610626.6,458447.9
363/258.1709mz/4.55min,15246079.0,10827642.0,12038086.0,15065612.0,12798841.0,11230163.0
364/326.1584mz/4.55min,258577.69,421156.34,466329.38,388737.62,440591.25,462472.6
365/716.3651mz/4.55min,214336.39,138159.22,172639.95,340996.9,233671.1,193090.28
368/487.1612mz/4.56min,295727.78,254271.02,271093.03,200133.66,269613.72,299432.12
369/447.2747mz/4.56min,170484.77,699359.06,943293.9,242604.55,1010365.56,937612.6
370/447.2024mz/4.53min,2270437.2,91654.805,71100.49,798540.9,91511.055,105200.195
371/523.1376mz/4.56min,487934.28,152193.8,109659.59,318937.3,164916.08,126732.945
372/700.3702mz/4.56min,424963.06,151643.94,380096.8,421227.3,349672.0,333965.34
373/504.2751mz/4.56min,439234.5,141220.16,178776.72,275856.03,235330.52,181666.98
374/413.1969mz/4.56min,7640379.5,8647085.0,9811401.0,9512186.0,9079290.0,9606142.0
375/899.3858mz/4.56min,691790.44,941465.94,1058097.8,909202.4,890731.56,1052935.8
381/477.1681mz/4.57min,2910056.5,1204862.5,1073495.5,2596346.5,1077220.4,929719.56
382/449.2538mz/4.57min,266327.3,432029.44,498903.0,494589.88,543700.9,542408.06
384/441.1918mz/4.57min,68400330.0,65168708.0,73290510.0,65505660.0,61198668.0,63938160.0
385/423.1814mz/4.57min,474940.75,373887.0,366584.3,384308.22,302532.16,320931.28
386/557.1795mz/4.57min,277513.9,113073.97,80890.016,384821.88,150903.39,83708.7
387/444.2003mz/4.57min,403702.62,392542.7,444448.38,398322.3,359750.3,390064.06
389/285.1131mz/4.57min,919747.9,892589.3,1054832.1,875394.44,830369.2,858459.8
390/401.1606mz/4.56min,483338.4,392325.7,784333.06,501053.94,390709.72,348707.34
391/195.0662mz/4.57min,10159744.0,9738385.0,11420033.0,9857004.0,9519440.0,9605726.0
393/357.1707mz/4.57min,345321.5,598490.3,367115.94,380292.1,334797.38,339057.84
394/504.1873mz/4.57min,451781.78,192040.56,163993.06,432309.0,184003.02,138812.81
398/151.0763mz/4.58min,1040034.75,969828.44,1211624.1,1026340.7,992973.9,1005245.2
400/423.1425mz/4.58min,120577.766,679509.8,750599.7,261673.2,600674.1,689033.44
402/221.0818mz/4.58min,267837.1,1294882.0,1451923.0,243049.5,1114723.9,941046.06
405/431.2284mz/4.59min,1082504.9,1050976.1,1172410.0,1874955.0,1471778.2,1551706.5
408/620.3204mz/4.61min,230954.62,275854.88,289953.22,208266.95,313290.6,241638.48
409/471.1656mz/4.6min,4064650.2,3426536.0,3814232.2,3752947.8,3278362.8,3625988.2
411/227.9665mz/4.62min,2179038.5,2391786.8,2468611.2,2334207.8,2225648.5,2396806.5
412/229.9643mz/4.62min,2134467.2,2309351.2,2402522.2,2277344.5,2154891.5,2334481.0
417/451.2333mz/4.64min,648198.56,219868.36,223743.84,317282.16,258586.78,236231.9
418/688.1584mz/4.64min,371755.47,452216.22,478177.2,379320.34,425704.6,415461.8
420/514.3488mz/4.64min,572832.75,140963.02,285627.88,427165.44,345159.0,163584.56
421/686.1604mz/4.64min,366773.72,443398.0,507520.34,413759.06,397044.78,412064.84
423/357.171mz/4.63min,336606.03,331648.53,314278.62,246392.48,299483.25,283354.12
424/413.1969mz/4.64min,2937701.2,2917870.0,3469622.5,6960819.0,3083689.5,3251865.8
425/525.1736mz/4.65min,294333.47,581714.9,963756.6,180547.47,388168.66,611419.6
426/414.2001mz/4.59min,2084086.0,1469991.8,1833396.8,829490.25,2149447.2,853467.56
427/367.2144mz/4.66min,52118.867,1665582.0,1806165.6,73880.414,2043239.6,1817602.2
432/243.0695mz/4.66min,622024.5,0.0,0.0,577363.44,0.0,0.0
433/460.1943mz/4.66min,2175562.8,2258609.2,2375706.5,2256045.8,2236379.8,2191613.2
434/915.3804mz/4.66min,2741540.0,2810527.0,2901998.2,2745019.8,2762837.5,2841520.8
435/401.1609mz/4.65min,78702.63,352711.72,385709.03,637663.9,529139.6,453476.56
436/503.1919mz/4.67min,65330868.0,68947460.0,70184550.0,66112484.0,67341990.0,69907160.0
437/506.1996mz/4.67min,523064.66,556108.56,581434.56,542486.2,553298.75,566891.94
438/457.1868mz/4.67min,323876830.0,334605280.0,367963700.0,333516000.0,338976350.0,332571420.0
441/313.1807mz/4.67min,2432688.0,2420159.0,2743362.2,2467787.2,2398685.0,2409604.0
442/117.0191mz/4.67min,1818388.9,1992856.2,2274338.2,1982502.9,1906304.1,2065832.9
443/267.1753mz/4.67min,749564.9,362111.53,818527.06,145970.14,742058.7,761291.4
444/278.1395mz/4.67min,512464.56,450665.56,669855.4,758983.8,579559.9,460395.75
446/355.1549mz/4.67min,36763590.0,36153490.0,40673396.0,38776390.0,39412812.0,37024180.0
449/439.1377mz/4.67min,1698149.2,2423471.2,2572094.8,1897365.8,2257382.5,2474669.8
450/373.1654mz/4.68min,7766606.0,7798748.5,8352563.5,8181234.5,8248295.5,8088488.0
454/429.1917mz/4.68min,1345857.2,1391730.2,1661101.0,1498730.9,1499686.6,1491202.9
455/875.3488mz/4.68min,2493785.2,2595042.5,2625796.5,2490496.8,2638739.0,2543396.5
456/517.1709mz/4.68min,2115049.0,2522581.0,2652754.5,2346171.2,2524428.2,2402064.2
459/493.1632mz/4.69min,30854850.0,12727321.0,11063632.0,27918732.0,13639569.0,11259482.0
462/507.2221mz/4.69min,56632.348,48226.26,102201.086,176278.33,176210.84,187158.3
463/461.2176mz/4.69min,402083.66,451758.3,526963.7,508971.2,486266.72,574469.9
464/507.1423mz/4.7min,850923.1,387342.16,327448.0,843912.5,384611.97,316889.75
467/329.2333mz/4.7min,38634.297,136239.02,188127.53,207502.11,274057.22,350135.03
468/520.1818mz/4.7min,2064299.8,1012090.4,814007.06,1996382.6,1107485.5,879023.25
470/447.2025mz/4.7min,458639.9,332272.16,386727.53,695713.0,326301.34,335498.03
471/417.1552mz/4.71min,3575732.2,3459754.0,3564223.5,3664974.8,3636611.0,3567471.2
472/433.2225mz/4.71min,386562.56,268291.34,294265.12,260075.52,286471.22,274821.47
475/375.2751mz/4.71min,319039.84,246303.06,257089.08,266460.56,348294.25,312378.28
478/438.155mz/4.72min,335516.0,26117.287,58700.16,52207.92,67583.65,78439.734
482/431.2071mz/4.72min,575885.4,654428.2,556808.6,550225.8,17249.096,615230.0
491/440.1789mz/4.74min,396827.44,1146170.1,1396282.8,1014818.8,1395559.0,1089479.2
493/412.1847mz/4.74min,2170412.2,2362641.8,2685638.0,2483138.5,1691828.4,2518469.8
494/411.1811mz/4.74min,8620906.0,8955014.0,10546890.0,9940931.0,9435370.0,9421426.0
495/439.1761mz/4.74min,4491749.0,4695512.0,5291385.0,5357441.5,5181565.5,4961760.5
497/895.3548mz/4.74min,763556.06,760700.5,817907.25,877403.8,887003.94,755938.25
498/873.3332mz/4.74min,2661871.2,2685833.8,2856679.5,2668206.8,2943561.2,2579870.2
499/947.4061mz/4.74min,320156.25,329697.3,452237.66,505329.25,460785.4,527819.9
501/494.1478mz/4.77min,5676359.0,2131536.8,1821034.6,5238787.0,2186881.0,1777474.8
502/492.1514mz/4.77min,6808136.5,1626644.9,6171215.0,3010739.0,7299375.5,6127779.0
504/492.2318mz/4.75min,1101548.4,1048974.2,1367144.1,1540508.4,1328309.1,1502424.9
505/491.2289mz/4.75min,3651800.2,3713765.5,4907396.5,5251538.5,4830708.0,5389990.0
506/493.1444mz/4.8min,20369490.0,7832072.0,6714388.5,18754832.0,7910386.0,6567751.0
508/477.2131mz/4.76min,1840961.2,1039289.75,1097315.1,1456470.2,1088543.2,1239164.6
